Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Modularity,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Cora,AF,Ld,0.4,0.4,4,-0.0014405789359704824,0.14551183453491015,1.3955415000091307,2094.0,1.0,114.0,0.022191581340408002
LocStab,Cora,AF,P,0.4,0.4,4,-0.0017343137191946315,0.13413263834335037,0.7091228000354022,2340.0,1.0,50.0,0.0004447698528182528
LocStab,Cora,AE,Ld,0.4,0.4,4,0.1032188125602543,0.4075100070775026,1.1820368000189774,1709.0,1.0,123.0,0.1290923336014374
LocStab,Cora,AE,P,0.4,0.4,4,0.05836762100396939,0.29838418562269026,0.6763207000331022,2217.0,1.0,50.0,0.030379916675825548
Louvain,Cora,-,-,,,5,0.22042361763619517,0.8153692764879735,2.317224400001578,,,,
Leiden,Cora,-,-,,,5,0.14635278937239943,0.7999869980145946,4.265606399974786,,,,
LocStab,Cora,B,Ld,0.2,0.2,5,0.16295116179523442,0.6369754316321721,0.9616550000500865,1357.0,1.0,130.0,0.40892492723776663
LocStab,Cora,B,P,0.2,0.2,5,0.17603965643257233,0.6565652631462565,1.2335720999981277,3533.0,1.0,50.0,-0.00041625683876080343
LocStab,Cora,AF,Ld,0.2,0.2,5,0.19715031388416454,0.7088922595612694,0.46838779997779056,591.0,1.0,130.0,0.5990658492864502
LocStab,Cora,AF,P,0.2,0.2,5,0.1821001411024694,0.643180271989186,1.209521799988579,2966.0,1.0,50.0,0.0019436502325104043
LocStab,Cora,AE,Ld,0.2,0.2,5,0.1270717449275991,0.6457899305617877,0.7863216000259854,1134.0,1.0,130.0,0.529148850177676
LocStab,Cora,AE,P,0.2,0.2,5,0.1305633634752584,0.6371677691192006,1.2691902000224218,3409.0,1.0,50.0,0.002474167223861963
LocStab,Cora,B,Ld,0.25,0.35,5,0.03758361023242122,0.38279849894914375,0.9613881999976002,1604.0,1.0,130.0,0.07558691975873458
LocStab,Cora,B,P,0.25,0.35,5,0.03906107298223687,0.38456823357223197,1.002404699975159,3170.0,1.0,50.0,0.00018837073761898446
LocStab,Cora,AF,Ld,0.25,0.35,5,0.044086380859175246,0.3859676521228703,0.9610673999995925,1498.0,1.0,130.0,0.08494863441125587
LocStab,Cora,AF,P,0.25,0.35,5,0.034105477013627324,0.34483295284637216,0.8023028000025079,2479.0,1.0,50.0,0.011982349628696634
LocStab,Cora,AE,Ld,0.25,0.35,5,0.11298886674683112,0.4870331041604774,0.9188500000163913,1547.0,1.0,130.0,0.1929512038291529
LocStab,Cora,AE,P,0.25,0.35,5,0.11542842657594743,0.4406649801179469,0.9271940999897197,2827.0,1.0,50.0,0.01169940765776134
LocStab,Cora,B,Ld,0.4,0.4,5,-0.0015372290483509198,0.14548288339954468,1.400960800005123,2050.0,1.0,119.0,0.020459998245036585
LocStab,Cora,B,P,0.4,0.4,5,-0.0013939666049513604,0.14565156459617534,0.7393685000133701,2430.0,1.0,50.0,0.00013766290525105894
LocStab,Cora,AF,Ld,0.4,0.4,5,-0.0014269889070053804,0.1458919146604529,1.3271033999626525,2046.0,1.0,113.0,0.02074853752795736
LocStab,Cora,AF,P,0.4,0.4,5,-0.0020547135394751756,0.12936395737646214,0.6762992999865673,2318.0,1.0,50.0,0.0008258971493272033
LocStab,Cora,AE,Ld,0.4,0.4,5,0.1219543834307357,0.44449047868413877,1.1462252999772318,1594.0,1.0,123.0,0.14295182482059252
LocStab,Cora,AE,P,0.4,0.4,5,0.03320671164756546,0.28500007394834326,0.631410899979528,2248.0,1.0,50.0,0.031247618475473048
Louvain,Cora,-,-,,,6,0.23206778020550053,0.8150371371451718,2.077306499995757,,,,
Leiden,Cora,-,-,,,6,0.16444685877037585,0.8021360589208912,4.014564100012649,,,,
LocStab,Cora,B,Ld,0.2,0.2,6,0.16483451230432938,0.6354984570642278,0.9456546999863349,1369.0,1.0,125.0,0.3873730711872053
LocStab,Cora,B,P,0.2,0.2,6,0.17309369405897898,0.653539716937229,1.257819099992048,3529.0,1.0,50.0,0.00041112334897071653
LocStab,Cora,AF,Ld,0.2,0.2,6,0.20245059361173023,0.7040928505449419,0.49975540000014007,607.0,1.0,125.0,0.597878816715971
LocStab,Cora,AF,P,0.2,0.2,6,0.1718421219583017,0.6039642988885779,1.1432472000014968,2996.0,1.0,50.0,0.0031518073673657606
LocStab,Cora,AE,Ld,0.2,0.2,6,0.13389199388863374,0.6505220501754586,0.8294194999616593,1216.0,1.0,125.0,0.48341666009612666
LocStab,Cora,AE,P,0.2,0.2,6,0.12464188936606718,0.629308047403329,1.2034208999830298,3393.0,1.0,50.0,0.0037070674714080923
LocStab,Cora,B,Ld,0.25,0.35,6,0.038055409924561454,0.3832303967608615,0.941782100009732,1565.0,1.0,125.0,0.09204164333529968
LocStab,Cora,B,P,0.25,0.35,6,0.039582720553719884,0.3811065357268857,1.0039251999696717,3143.0,1.0,50.0,-6.69944829795683e-05
LocStab,Cora,AF,Ld,0.25,0.35,6,0.047246329761523244,0.3906582206650153,0.8261546000139788,1447.0,1.0,125.0,0.10384364895902058
LocStab,Cora,AF,P,0.25,0.35,6,0.03409162707191548,0.33919580961302614,0.8423441999475472,2512.0,1.0,50.0,0.009350222401273967
LocStab,Cora,AE,Ld,0.25,0.35,6,0.12315532031401684,0.49548410749590666,0.9203261999646202,1632.0,1.0,125.0,0.20511263931279913
LocStab,Cora,AE,P,0.25,0.35,6,0.12965140465782352,0.47626240232177697,1.0211822999990545,2923.0,1.0,50.0,0.0035434905698793545
LocStab,Cora,B,Ld,0.4,0.4,6,-0.0015617499386915569,0.14548437313558643,1.401754999998957,2045.0,1.0,117.0,0.026525348817303725
LocStab,Cora,B,P,0.4,0.4,6,-0.0014615158324921074,0.14564935691505324,0.6882188000017777,2460.0,1.0,50.0,-4.312195222710558e-05
LocStab,Cora,AF,Ld,0.4,0.4,6,-0.0014724590776557956,0.14572395140890257,1.2180049000307918,2044.0,1.0,112.0,0.026875408120619695
LocStab,Cora,AF,P,0.4,0.4,6,-0.0016278048359950577,0.12918226342525002,0.6692006000084803,2319.0,1.0,50.0,0.0006939297016051224
LocStab,Cora,AE,Ld,0.4,0.4,6,0.11973037484792248,0.45503330475433285,0.880117800028529,1445.0,1.0,123.0,0.18056261663173842
LocStab,Cora,AE,P,0.4,0.4,6,0.08765431855821709,0.2916723503985528,0.6168789999792352,2228.0,1.0,50.0,0.03697433776241642
Louvain,Cora,-,-,,,7,0.2554750043223963,0.8141048136638159,2.188593099999707,,,,
Leiden,Cora,-,-,,,7,0.1235378193126901,0.7917711755388644,4.248009399976581,,,,
LocStab,Cora,B,Ld,0.2,0.2,7,0.16194286769225416,0.6405756390321469,0.9307509000063874,1450.0,1.0,126.0,0.3213121719393589
LocStab,Cora,B,P,0.2,0.2,7,0.17462526463919617,0.6532520363435287,1.270206999965012,3646.0,1.0,50.0,-6.497673899754627e-05
LocStab,Cora,AF,Ld,0.2,0.2,7,0.20069980092719492,0.6972611364410113,0.5959224999533035,788.0,1.0,126.0,0.4748055194638953
LocStab,Cora,AF,P,0.2,0.2,7,0.17889704680442794,0.61374592368732,1.138819899992086,3039.0,1.0,50.0,0.001577022123191293
LocStab,Cora,AE,Ld,0.2,0.2,7,0.10549252255954011,0.6353768192189877,0.8059662999585271,1193.0,1.0,126.0,0.42320543433742885
LocStab,Cora,AE,P,0.2,0.2,7,0.12536089088576685,0.6309310520006186,1.167695400014054,3400.0,1.0,50.0,0.0022426440517023523
LocStab,Cora,B,Ld,0.25,0.35,7,0.037255580327006335,0.3809717415380479,0.9725820000167005,1630.0,1.0,126.0,0.06186979227195782
LocStab,Cora,B,P,0.25,0.35,7,0.03941176632304366,0.3846774689162088,0.9705161000019871,3149.0,1.0,50.0,-0.00016785051954292066
LocStab,Cora,AF,Ld,0.25,0.35,7,0.04368702998263735,0.3889964470333863,0.9486862000194378,1523.0,1.0,126.0,0.06914640511549194
LocStab,Cora,AF,P,0.25,0.35,7,0.03466482024382039,0.33372031171452327,0.9404543000273407,2457.0,1.0,50.0,0.007364342516459105
LocStab,Cora,AE,Ld,0.25,0.35,7,0.11834572234987972,0.4877335134322499,1.1589230000390671,1791.0,1.0,126.0,0.14087037328915394
LocStab,Cora,AE,P,0.25,0.35,7,0.12270865381198562,0.47987806348960654,0.9045623000129126,2914.0,1.0,50.0,0.003286278006550098
LocStab,Cora,B,Ld,0.4,0.4,7,-0.0015373882744715186,0.14548286545091765,1.33843830000842,2108.0,1.0,118.0,0.017923908468978796
LocStab,Cora,B,P,0.4,0.4,7,-0.0013778075033188866,0.1454624040161274,0.6885637999512255,2446.0,1.0,50.0,0.00011124673982546838
LocStab,Cora,AF,Ld,0.4,0.4,7,-0.0014258755654585032,0.14589213004397703,1.3869036000105552,2102.0,1.0,114.0,0.018130685620021708
LocStab,Cora,AF,P,0.4,0.4,7,-0.002381640654167498,0.12831033707377934,0.7285037999972701,2324.0,1.0,50.0,0.000994424154200327
LocStab,Cora,AE,Ld,0.4,0.4,7,0.1238670342843572,0.43744228618985254,1.2523924000561237,1787.0,1.0,125.0,0.11387137097009807
LocStab,Cora,AE,P,0.4,0.4,7,0.07897847672776735,0.3030748259593433,0.6657381000113674,2163.0,1.0,50.0,0.037845158268242404
Louvain,Cora,-,-,,,8,0.24902741940643774,0.8141719594774566,2.0614040999789722,,,,
Leiden,Cora,-,-,,,8,0.13356247520505896,0.7991933815227644,4.127784099953715,,,,
LocStab,Cora,B,Ld,0.2,0.2,8,0.1641894426591595,0.6410476520252297,0.931598600000143,1393.0,1.0,129.0,0.3627035936580686
LocStab,Cora,B,P,0.2,0.2,8,0.17537610969360373,0.6538342539064469,1.2960902000195347,3585.0,1.0,50.0,-0.0002203237883165097
LocStab,Cora,AF,Ld,0.2,0.2,8,0.20191479216576472,0.7005650838035754,0.6388939000316896,695.0,1.0,129.0,0.5386852553071484
LocStab,Cora,AF,P,0.2,0.2,8,0.18496438315160546,0.6349972775522553,1.3406152999959886,3035.0,1.0,50.0,0.001164292976467273
LocStab,Cora,AE,Ld,0.2,0.2,8,0.11493309098895763,0.6478539329246885,0.8250149000086822,1191.0,1.0,129.0,0.474464555858568
LocStab,Cora,AE,P,0.2,0.2,8,0.12874786593694826,0.630569243577371,1.2032283000298776,3445.0,1.0,50.0,0.002736491917334228
LocStab,Cora,B,Ld,0.25,0.35,8,0.03728278487158738,0.3809256315152618,0.991826499986928,1611.0,1.0,129.0,0.07182426600096392
LocStab,Cora,B,P,0.25,0.35,8,0.039354210090180454,0.386058651661806,1.004549000004772,3192.0,1.0,50.0,-6.726889378918022e-05
LocStab,Cora,AF,Ld,0.25,0.35,8,0.04249061760043585,0.3887888891106542,0.978654499980621,1508.0,1.0,129.0,0.07827439873659382
LocStab,Cora,AF,P,0.25,0.35,8,0.04077420606753665,0.3595291809495857,0.9586276999907568,2505.0,1.0,50.0,0.0066134707313150925
LocStab,Cora,AE,Ld,0.25,0.35,8,0.11970071772462439,0.49476815471314434,1.148394800024107,1634.0,1.0,129.0,0.1698166589334366
LocStab,Cora,AE,P,0.25,0.35,8,0.15088874429057736,0.47853801899711396,1.0659447999787517,3239.0,1.0,50.0,8.77789874897571e-05
LocStab,Cora,B,Ld,0.4,0.4,8,-0.0015337957673561369,0.1454825244270045,1.390558399958536,2106.0,1.0,118.0,0.0197816061740333
LocStab,Cora,B,P,0.4,0.4,8,-0.0013797477752761922,0.14565262356516886,0.6815626999596134,2495.0,1.0,50.0,6.838756754653129e-05
LocStab,Cora,AF,Ld,0.4,0.4,8,-0.0014761537020973776,0.14570488996701905,1.2519789999932982,2105.0,1.0,113.0,0.019947570841618086
LocStab,Cora,AF,P,0.4,0.4,8,-0.0034218306351655172,0.12388451078001714,0.6064565000124276,2318.0,1.0,50.0,0.0006441027473406888
LocStab,Cora,AE,Ld,0.4,0.4,8,0.10778699945018698,0.43003093912529305,1.018572899978608,1679.0,1.0,124.0,0.1215699395746101
LocStab,Cora,AE,P,0.4,0.4,8,0.07945692753351262,0.34604220569385014,0.5697328999522142,2131.0,1.0,50.0,0.04031850030066867
Louvain,Cora,-,-,,,9,0.2543386001268511,0.8157477591857124,2.348971600004006,,,,
Leiden,Cora,-,-,,,9,0.1287299334095844,0.7949950002304603,3.900330699980259,,,,
LocStab,Cora,B,Ld,0.2,0.2,9,0.1666844514004506,0.6378657732749539,0.9277455999981612,1395.0,1.0,128.0,0.36487833571028827
LocStab,Cora,B,P,0.2,0.2,9,0.17367140684037102,0.6502655104496189,1.2008486000122502,3513.0,1.0,50.0,0.0008762404753977035
LocStab,Cora,AF,Ld,0.2,0.2,9,0.20042412437138282,0.6904422017595111,0.5307429999811575,671.0,1.0,128.0,0.5315490165568587
LocStab,Cora,AF,P,0.2,0.2,9,0.1798958061361108,0.6177006523679767,1.1838031000224873,3003.0,1.0,50.0,0.0026584285144708427
LocStab,Cora,AE,Ld,0.2,0.2,9,0.11338161036345144,0.6297430323788924,0.756929500028491,1182.0,1.0,128.0,0.4750309208140165
LocStab,Cora,AE,P,0.2,0.2,9,0.1308874018919981,0.629740411879349,1.1791751999990083,3369.0,1.0,50.0,0.003081252575717592
LocStab,Cora,B,Ld,0.25,0.35,9,0.03730446144687162,0.37927392706338486,1.057115099974908,1650.0,1.0,128.0,0.06888178464167928
LocStab,Cora,B,P,0.25,0.35,9,0.039308058417994396,0.3851139077305598,0.882318599964492,3161.0,1.0,50.0,0.0008288451246837645
LocStab,Cora,AF,Ld,0.25,0.35,9,0.04341747254612677,0.3863729321207337,0.8975882999948226,1559.0,1.0,128.0,0.07636621662150954
LocStab,Cora,AF,P,0.25,0.35,9,0.03218310174353291,0.3594386121776983,0.7506568999961019,2473.0,1.0,50.0,0.010580205088881505
LocStab,Cora,AE,Ld,0.25,0.35,9,0.12399888007940145,0.4959684691443717,0.9752509000245482,1750.0,1.0,128.0,0.16868392571917334
LocStab,Cora,AE,P,0.25,0.35,9,0.1413439814134308,0.4838899405986599,0.9071722999797203,2886.0,1.0,50.0,0.005903453107288625
LocStab,Cora,B,Ld,0.4,0.4,9,-0.0015388511582339428,0.14567236705487877,1.2477295999997295,2125.0,1.0,118.0,0.018456758639736993
LocStab,Cora,B,P,0.4,0.4,9,-0.0013914836960710337,0.14565161844205635,0.6076360999722965,2427.0,1.0,50.0,0.00021216615928844763
LocStab,Cora,AF,Ld,0.4,0.4,9,-0.0014383875579059408,0.14551170889452109,1.2406348999938928,2118.0,1.0,114.0,0.018657683893548608
LocStab,Cora,AF,P,0.4,0.4,9,-0.0017387953310551416,0.13060289725301297,0.6000729000079446,2317.0,1.0,50.0,0.0010163986207922208
LocStab,Cora,AE,Ld,0.4,0.4,9,0.10419617726484921,0.4046393216223089,1.1408345000236295,1857.0,1.0,126.0,0.11449082048412253
LocStab,Cora,AE,P,0.4,0.4,9,0.050738007880344355,0.2910645201448928,0.5606741000083275,2180.0,1.0,50.0,0.030965036529389187
Louvain,Jazz,-,-,,,0,,0.4426313987617848,0.16950249997898936,,,,
Leiden,Jazz,-,-,,,0,,0.4322897297941468,0.39161990000866354,,,,
LocStab,Jazz,B,Ld,0.2,0.2,0,,0.3158743478142901,0.010211899993009865,123.0,1.0,37.0,0.25360515135777284
LocStab,Jazz,B,S,0.2,0.2,0,,0.32693330800934856,0.01706659997580573,197.0,1.0,38.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,0,,0.4418652285197014,0.00429230002919212,11.0,1.0,4.0,0.8458442040599177
LocStab,Jazz,AF,S,0.2,0.2,0,,0.3290320465450583,0.016665400005877018,180.0,1.0,35.0,0.0
LocStab,Jazz,AE,Ld,0.2,0.2,0,,0.3131980388808288,0.011120000039227307,127.0,1.0,38.0,0.2519892532138842
LocStab,Jazz,AE,S,0.2,0.2,0,,0.2353426797989616,0.01607519999379292,174.0,1.0,47.0,0.0
LocStab,Jazz,B,Ld,0.25,0.35,0,,0.43047954370010016,0.005282999947667122,30.0,1.0,14.0,0.7394815532525759
LocStab,Jazz,B,S,0.25,0.35,0,,0.2736327708323026,0.022994200000539422,227.0,1.0,19.0,0.0
LocStab,Jazz,AF,Ld,0.25,0.35,0,,0.43827092513942817,0.003851099987514317,8.0,1.0,4.0,0.887457970333473
LocStab,Jazz,AF,S,0.25,0.35,0,,0.2945640949521744,0.02033219998702407,199.0,1.0,19.0,0.0
LocStab,Jazz,AE,Ld,0.25,0.35,0,,0.4301125188267334,0.00566720002098009,33.0,1.0,14.0,0.7301690448925853
LocStab,Jazz,AE,S,0.25,0.35,0,,0.31681262538963556,0.01968610001495108,185.0,1.0,23.0,0.0
LocStab,Jazz,B,Ld,0.4,0.4,0,,0.03421803684852579,0.009172099991701543,95.0,1.0,10.0,0.10167833384738162
LocStab,Jazz,B,S,0.4,0.4,0,,0.03421803684852579,0.018175699980929494,191.0,1.0,10.0,0.0
LocStab,Jazz,AF,Ld,0.4,0.4,0,,0.03656981572544968,0.00796960003208369,85.0,1.0,3.0,0.13047812069440043
LocStab,Jazz,AF,S,0.4,0.4,0,,0.026194895727428783,0.019074800016824156,188.0,1.0,10.0,0.0
LocStab,Jazz,AE,Ld,0.4,0.4,0,,0.39361598837224765,0.004850300028920174,22.0,1.0,7.0,0.7320765861189582
LocStab,Jazz,AE,S,0.4,0.4,0,,0.12326536024698333,0.018790600006468594,185.0,1.0,16.0,0.0
Louvain,Jazz,-,-,,,1,,0.4355706754640913,0.20019820000743493,,,,
Leiden,Jazz,-,-,,,1,,0.44075351356987846,0.3668982000090182,,,,
LocStab,Jazz,B,Ld,0.2,0.2,1,,0.322159856589636,0.01079339999705553,104.0,1.0,37.0,0.32421625406521637
LocStab,Jazz,B,S,0.2,0.2,1,,0.3291248169198267,0.018283700046595186,192.0,1.0,38.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,1,,0.44340189163781807,0.004133499984163791,5.0,1.0,4.0,0.926973996922775
LocStab,Jazz,AF,S,0.2,0.2,1,,0.325857304666157,0.01718250004341826,181.0,1.0,36.0,0.0
LocStab,Jazz,AE,Ld,0.2,0.2,1,,0.31146519468345285,0.010598199965897948,112.0,1.0,39.0,0.30245161949200483
LocStab,Jazz,AE,S,0.2,0.2,1,,0.23789655843855287,0.017047700006514788,182.0,1.0,44.0,0.0
LocStab,Jazz,B,Ld,0.25,0.35,1,,0.42911704947912926,0.005412400001659989,37.0,1.0,13.0,0.7078412465969072
LocStab,Jazz,B,S,0.25,0.35,1,,0.27165247246681673,0.02030679996823892,187.0,1.0,20.0,0.0
LocStab,Jazz,AF,Ld,0.25,0.35,1,,0.43744583407150617,0.004740100004710257,18.0,1.0,4.0,0.8368876920700308
LocStab,Jazz,AF,S,0.25,0.35,1,,0.2689613335738048,0.02044609998119995,180.0,1.0,21.0,0.0
LocStab,Jazz,AE,Ld,0.25,0.35,1,,0.4222551008410648,0.005931599996984005,35.0,1.0,13.0,0.7231368874780365
LocStab,Jazz,AE,S,0.25,0.35,1,,0.2663954845632756,0.019969700020737946,178.0,1.0,22.0,0.0
LocStab,Jazz,B,Ld,0.4,0.4,1,,0.03421803684852579,0.00928070000372827,116.0,1.0,10.0,0.04445587426965145
LocStab,Jazz,B,S,0.4,0.4,1,,0.03421803684852579,0.019747800019104034,210.0,1.0,10.0,0.0
LocStab,Jazz,AF,Ld,0.4,0.4,1,,0.03656981572544968,0.007730499957688153,106.0,1.0,3.0,0.06898930872652674
LocStab,Jazz,AF,S,0.4,0.4,1,,0.0058636197018472926,0.018128399970009923,191.0,1.0,10.0,0.0
LocStab,Jazz,AE,Ld,0.4,0.4,1,,0.38322437635697454,0.0050820999895222485,24.0,1.0,8.0,0.7507577823259051
LocStab,Jazz,AE,S,0.4,0.4,1,,0.1909650566251747,0.019744999997783452,217.0,1.0,17.0,0.0
Louvain,Jazz,-,-,,,2,,0.44307955614928596,0.18128090002574027,,,,
Leiden,Jazz,-,-,,,2,,0.4330981288448166,0.46625560004031286,,,,
LocStab,Jazz,B,Ld,0.2,0.2,2,,0.3187874705861385,0.011802100052591413,125.0,1.0,35.0,0.25692391607193943
LocStab,Jazz,B,S,0.2,0.2,2,,0.3229796274926967,0.023975699965376407,212.0,1.0,39.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,2,,0.4419713658086837,0.005787599948234856,7.0,1.0,3.0,0.8944005122270876
LocStab,Jazz,AF,S,0.2,0.2,2,,0.3332698238653019,0.022541899990756065,189.0,1.0,34.0,0.0
LocStab,Jazz,AE,Ld,0.2,0.2,2,,0.3125915400866442,0.012924599985126406,139.0,1.0,38.0,0.24168098237577146
LocStab,Jazz,AE,S,0.2,0.2,2,,0.16629485364492474,0.017283199995290488,168.0,1.0,50.0,0.0
LocStab,Jazz,B,Ld,0.25,0.35,2,,0.4203493512856976,0.005127399985212833,27.0,1.0,14.0,0.7840682287361488
LocStab,Jazz,B,S,0.25,0.35,2,,0.27360922910279145,0.020614299981389195,183.0,1.0,19.0,0.0
LocStab,Jazz,AF,Ld,0.25,0.35,2,,0.4383938209477235,0.004105200001504272,4.0,1.0,3.0,0.9384494197412631
LocStab,Jazz,AF,S,0.25,0.35,2,,0.2748214286664315,0.021043799992185086,182.0,1.0,19.0,0.0
LocStab,Jazz,AE,Ld,0.25,0.35,2,,0.4193083280264689,0.005785399989690632,30.0,1.0,15.0,0.7752701228384453
LocStab,Jazz,AE,S,0.25,0.35,2,,0.32727805469235877,0.0229041000129655,184.0,1.0,22.0,0.0
LocStab,Jazz,B,Ld,0.4,0.4,2,,0.03421803684852579,0.008753000001888722,95.0,1.0,10.0,0.10831334830356294
LocStab,Jazz,B,S,0.4,0.4,2,,0.03421803684852579,0.020136900013312697,190.0,1.0,10.0,0.0
LocStab,Jazz,AF,Ld,0.4,0.4,2,,0.03656981572544968,0.010133200034033507,85.0,1.0,3.0,0.13656878495742245
LocStab,Jazz,AF,S,0.4,0.4,2,,0.025544306066956384,0.01870370004326105,188.0,1.0,10.0,0.0
LocStab,Jazz,AE,Ld,0.4,0.4,2,,0.39069641490050494,0.006357999984174967,14.0,1.0,7.0,0.8419328539909539
LocStab,Jazz,AE,S,0.4,0.4,2,,0.21831781973259787,0.021755399997346103,189.0,1.0,15.0,0.0
Louvain,Jazz,-,-,,,3,,0.4446760046200311,0.23396590002812445,,,,
Leiden,Jazz,-,-,,,3,,0.44451792922159067,0.4798356000101194,,,,
LocStab,Jazz,B,Ld,0.2,0.2,3,,0.32118699794269223,0.009158799948636442,103.0,1.0,37.0,0.3457333339933871
LocStab,Jazz,B,S,0.2,0.2,3,,0.31180548572839173,0.01651559997117147,195.0,1.0,39.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,3,,0.4441100055808529,0.0036657999735325575,1.0,1.0,4.0,0.9856494226731027
LocStab,Jazz,AF,S,0.2,0.2,3,,0.3363936916677174,0.01641179999569431,188.0,1.0,35.0,0.0
LocStab,Jazz,AE,Ld,0.2,0.2,3,,0.3115558369922767,0.008912999997846782,111.0,1.0,39.0,0.32013473044305635
LocStab,Jazz,AE,S,0.2,0.2,3,,0.17417435031476755,0.015846800000872463,166.0,1.0,49.0,0.0
LocStab,Jazz,B,Ld,0.25,0.35,3,,0.43021566352298124,0.006355300021823496,55.0,1.0,15.0,0.6177540377475328
LocStab,Jazz,B,S,0.25,0.35,3,,0.2725204573639328,0.02055160002782941,182.0,1.0,19.0,0.0
LocStab,Jazz,AF,Ld,0.25,0.35,3,,0.442273750678986,0.005101499962620437,27.0,1.0,5.0,0.808862491862834
LocStab,Jazz,AF,S,0.25,0.35,3,,0.2742461858408068,0.02154079999309033,181.0,1.0,19.0,0.0
LocStab,Jazz,AE,Ld,0.25,0.35,3,,0.42487940516300715,0.006070600007660687,43.0,1.0,15.0,0.6946353355482249
LocStab,Jazz,AE,S,0.25,0.35,3,,0.3158316534912784,0.018645400006789714,185.0,1.0,23.0,0.0
LocStab,Jazz,B,Ld,0.4,0.4,3,,0.03421803684852579,0.01003929995931685,118.0,1.0,10.0,0.035726601965200284
LocStab,Jazz,B,S,0.4,0.4,3,,0.03421803684852579,0.019273200014140457,202.0,1.0,10.0,0.0
LocStab,Jazz,AF,Ld,0.4,0.4,3,,0.03435097446799667,0.007972999999765307,106.0,1.0,5.0,0.06479883242270888
LocStab,Jazz,AF,S,0.4,0.4,3,,0.010835978785310486,0.018735299992840737,188.0,1.0,11.0,0.0
LocStab,Jazz,AE,Ld,0.4,0.4,3,,0.3820000069162143,0.005523600033484399,32.0,1.0,8.0,0.6678799943034961
LocStab,Jazz,AE,S,0.4,0.4,3,,0.23824097261125923,0.02082399994833395,232.0,1.0,15.0,0.0
Louvain,Jazz,-,-,,,4,,0.44514384661751893,0.170200000051409,,,,
Leiden,Jazz,-,-,,,4,,0.44514384661751893,0.35137359995860606,,,,
LocStab,Jazz,B,Ld,0.2,0.2,4,,0.32118699794269223,0.010813300032168627,102.0,1.0,37.0,0.3401648254677304
LocStab,Jazz,B,S,0.2,0.2,4,,0.3189186126499688,0.019015299971215427,174.0,1.0,40.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,4,,0.4444898653519475,0.004491900035645813,1.0,1.0,4.0,0.9854071928023282
LocStab,Jazz,AF,S,0.2,0.2,4,,0.3247271021434412,0.01732599997194484,173.0,1.0,35.0,0.0
LocStab,Jazz,AE,Ld,0.2,0.2,4,,0.31128344455137974,0.010373299999628216,111.0,1.0,39.0,0.3148280909992016
LocStab,Jazz,AE,S,0.2,0.2,4,,0.24488299893437096,0.01701750000938773,171.0,1.0,42.0,0.0
LocStab,Jazz,B,Ld,0.25,0.35,4,,0.4291197095615599,0.0062482000212185085,47.0,1.0,14.0,0.6325110132806767
LocStab,Jazz,B,S,0.25,0.35,4,,0.27231603002913846,0.021130799956154078,184.0,1.0,19.0,0.0
LocStab,Jazz,AF,Ld,0.25,0.35,4,,0.442273750678986,0.004933199961669743,22.0,1.0,5.0,0.8251107464717811
LocStab,Jazz,AF,S,0.25,0.35,4,,0.2741993683900277,0.019331499992404133,185.0,1.0,18.0,0.0
LocStab,Jazz,AE,Ld,0.25,0.35,4,,0.423781123629459,0.006039600004442036,38.0,1.0,14.0,0.7121416238195885
LocStab,Jazz,AE,S,0.25,0.35,4,,0.2751504143610402,0.020565900020301342,178.0,1.0,23.0,0.0
LocStab,Jazz,B,Ld,0.4,0.4,4,,0.03421803684852579,0.01139349996810779,118.0,1.0,10.0,0.03907575755683471
LocStab,Jazz,B,S,0.4,0.4,4,,0.03421803684852579,0.017887900001369417,191.0,1.0,10.0,0.0
LocStab,Jazz,AF,Ld,0.4,0.4,4,,0.03435097446799667,0.009334999951533973,106.0,1.0,5.0,0.06743973229584425
LocStab,Jazz,AF,S,0.4,0.4,4,,0.025544306066956384,0.01733459997922182,189.0,1.0,10.0,0.0
LocStab,Jazz,AE,Ld,0.4,0.4,4,,0.3831044066393529,0.0056443000212311745,30.0,1.0,8.0,0.6821386277321995
LocStab,Jazz,AE,S,0.4,0.4,4,,0.26330732836749143,0.01933500001905486,185.0,1.0,15.0,0.0
Louvain,Jazz,-,-,,,5,,0.4410392064229286,0.19856069999514148,,,,
Leiden,Jazz,-,-,,,5,,0.4446668938377062,0.39786030002869666,,,,
LocStab,Jazz,B,Ld,0.2,0.2,5,,0.32118699794269223,0.008583599992562085,101.0,1.0,37.0,0.3416056475991303
LocStab,Jazz,B,S,0.2,0.2,5,,0.321287881568874,0.016688000003341585,189.0,1.0,38.0,0.0
LocStab,Jazz,AF,Ld,0.2,0.2,5,,0.4442589701969684,0.00393960002111271,1.0,1.0,4.0,0.9857821066102159
LocStab,Jazz,AF,S,0.2,0.2,5,,0.32063177223735806,0.017548699979670346,183.0,1.0,34.0,0.0
