Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Modularity,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,Karate Club,B,Ld,0.2,0.2,9,0.1328306907639428,0.2961901013849066,0.0007736000698059797,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,9,0.09127248500999334,0.2625981522085418,0.001034800079651177,17.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,9,0.12473643324825213,0.25787560203144616,0.0007470999844372272,27.0,1.0,19.0,0.0075463322605704135
LocPop,Karate Club,AF,Ld,0.2,0.2,9,0.15553339980059822,0.32970708944734917,0.0006876999977976084,12.0,1.0,15.0,0.44266666666666665
LocPop,Karate Club,AF,S,0.2,0.2,9,0.09900110987791343,0.28542381139783735,0.0008462999248877168,18.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,9,0.15121951219512195,0.29837334382788927,0.0007153999758884311,29.0,1.0,16.0,-0.0024390243902439024
LocPop,Karate Club,AE,Ld,0.2,0.2,9,0.10256410256410256,0.26318847098067877,0.000838399981148541,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,9,0.09127248500999334,0.2625981522085418,0.0007923000957816839,17.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,9,0.09127248500999334,0.2625981522085418,0.0007313999813050032,32.0,1.0,19.0,-0.003997335109926716
LocPop,Karate Club,B,Ld,0.25,0.35,9,0.1328306907639428,0.2961901013849066,0.0006671999581158161,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,9,0.09127248500999334,0.2625981522085418,0.0010513000888749957,17.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,9,0.12473643324825213,0.25787560203144616,0.0007368999067693949,27.0,1.0,19.0,0.0075463322605704135
LocPop,Karate Club,AF,Ld,0.25,0.35,9,0.15553339980059822,0.32970708944734917,0.002456699963659048,12.0,1.0,15.0,0.44266666666666665
LocPop,Karate Club,AF,S,0.25,0.35,9,0.09900110987791343,0.28542381139783735,0.0032923000399023294,18.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,9,0.15121951219512195,0.29837334382788927,0.0019138999050483108,29.0,1.0,16.0,-0.0024390243902439024
LocPop,Karate Club,AE,Ld,0.25,0.35,9,0.10256410256410256,0.26318847098067877,0.0008712999988347292,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,9,0.09127248500999334,0.2625981522085418,0.0007642999989911914,17.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,9,0.09127248500999334,0.2625981522085418,0.0017608999041840434,32.0,1.0,19.0,-0.003997335109926716
LocPop,Karate Club,B,Ld,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0014180999714881182,12.0,1.0,4.0,0.3080149114631873
LocPop,Karate Club,B,S,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0013803999172523618,36.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0006880000000819564,19.0,1.0,4.0,-0.024310831343607554
LocPop,Karate Club,AF,Ld,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0006481000455096364,12.0,1.0,4.0,0.3080149114631873
LocPop,Karate Club,AF,S,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0008023999398574233,36.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0007822000188753009,19.0,1.0,4.0,-0.024310831343607554
LocPop,Karate Club,AE,Ld,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0007242000428959727,12.0,1.0,4.0,0.3080149114631873
LocPop,Karate Club,AE,S,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0009793000062927604,30.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0006746000144630671,19.0,1.0,4.0,-0.024310831343607554
Louvain,Cora,-,-,,,0,0.26278950433972353,0.8151463365918946,1.8363153000827879,,,,
Leiden,Cora,-,-,,,0,0.13746643578723147,0.7995302234058425,3.127964899991639,,,,
LocPop,Cora,B,Ld,0.2,0.2,0,0.16441493901522433,0.6328116552927414,0.8758055999642238,1366.0,1.0,128.0,0.37421283656909043
LocPop,Cora,B,P,0.2,0.2,0,0.17464470360108073,0.6491361469409581,1.2080964000197127,3581.0,1.0,50.0,0.0002728097034510034
LocPop,Cora,AF,Ld,0.2,0.2,0,0.1648136355595337,0.6309978747389731,0.8894340000115335,1367.0,1.0,128.0,0.377259386622797
LocPop,Cora,AF,P,0.2,0.2,0,0.1747916047273821,0.6524843735663535,1.1737526999786496,3540.0,1.0,50.0,0.0003117191352151634
LocPop,Cora,AE,Ld,0.2,0.2,0,0.16406538724277764,0.6341716407098409,0.8788363999919966,1383.0,1.0,128.0,0.3756064245744966
LocPop,Cora,AE,P,0.2,0.2,0,0.1752879038601284,0.6534002920026231,1.204216800048016,3635.0,1.0,50.0,0.00030461852842080347
LocPop,Cora,B,Ld,0.25,0.35,0,0.03738572197065499,0.3820645077962374,0.8920438999775797,1586.0,1.0,128.0,0.07168753299727887
LocPop,Cora,B,P,0.25,0.35,0,0.03967304044058415,0.38602000826785554,0.9092943998984993,3128.0,1.0,50.0,-0.00036317666495814697
LocPop,Cora,AF,Ld,0.25,0.35,0,0.03799371230236775,0.3816596047195412,0.8835759999928996,1591.0,1.0,128.0,0.07181837580625607
LocPop,Cora,AF,P,0.25,0.35,0,0.0390986080747909,0.38433922704022405,0.9051195000065491,3138.0,1.0,50.0,-0.00027063178506050284
LocPop,Cora,AE,Ld,0.25,0.35,0,0.037755802454592535,0.38194855966575925,0.9136923999758437,1599.0,1.0,128.0,0.07189091860666016
LocPop,Cora,AE,P,0.25,0.35,0,0.0394938445350148,0.38416921764519474,0.9039413999998942,3140.0,1.0,50.0,-0.0003867667065623787
LocPop,Cora,B,Ld,0.4,0.4,0,-0.0015388511582339428,0.14567236705487877,1.1607163000153378,2084.0,1.0,118.0,0.01955114006241305
LocPop,Cora,B,P,0.4,0.4,0,-0.0014079906479951003,0.14565081075384095,0.6208219999680296,2483.0,1.0,50.0,8.097229397277895e-05
LocPop,Cora,AF,Ld,0.4,0.4,0,-0.0014873975199447866,0.14547920393100783,1.1431617999915034,2087.0,1.0,117.0,0.019548103304604363
LocPop,Cora,AF,P,0.4,0.4,0,-0.001405956053246012,0.14546154248203097,0.6190478999633342,2479.0,1.0,50.0,8.04749331710327e-05
LocPop,Cora,AE,Ld,0.4,0.4,0,-0.0015403140436679682,0.1456724029521328,1.1839990000007674,2088.0,1.0,119.0,0.019549561374146873
LocPop,Cora,AE,P,0.4,0.4,0,-0.0015015975883346708,0.14565759533485034,0.6395567998988554,2484.0,1.0,50.0,7.85728627106747e-05
Louvain,Cora,-,-,,,1,0.2555130744301549,0.8155967753353126,1.6855225000763312,,,,
Leiden,Cora,-,-,,,1,0.1495296335324018,0.7969954824023764,3.0505603000056,,,,
LocPop,Cora,B,Ld,0.2,0.2,1,0.16219120751084407,0.6420758211748138,0.8948529999470338,1409.0,1.0,132.0,0.41390722402552876
LocPop,Cora,B,P,0.2,0.2,1,0.1764606713195135,0.6524023842381763,1.1741370999952778,3528.0,1.0,50.0,-0.00034913576662662366
LocPop,Cora,AF,Ld,0.2,0.2,1,0.16582288471717596,0.64093057313125,0.9087149000260979,1381.0,1.0,132.0,0.4211266786827366
LocPop,Cora,AF,P,0.2,0.2,1,0.1765906165593005,0.6525863217677645,1.1765698000090197,3689.0,1.0,50.0,-0.00029434395973502623
LocPop,Cora,AE,Ld,0.2,0.2,1,0.16208274560236216,0.635524913340439,0.9187076999805868,1436.0,1.0,132.0,0.41013155845802357
LocPop,Cora,AE,P,0.2,0.2,1,0.17603568946785547,0.651471299212084,1.15812979999464,3539.0,1.0,50.0,-0.00032280110896479243
LocPop,Cora,B,Ld,0.25,0.35,1,0.03717740463472512,0.3813568472791532,0.9482258999487385,1676.0,1.0,132.0,0.08434794906561052
LocPop,Cora,B,P,0.25,0.35,1,0.039665628325563806,0.384877129443057,0.8841642999323085,3158.0,1.0,50.0,-0.00037746460446277133
LocPop,Cora,AF,Ld,0.25,0.35,1,0.03739138022881341,0.37933129087530576,0.9507712000049651,1679.0,1.0,132.0,0.08403512581491922
LocPop,Cora,AF,P,0.25,0.35,1,0.03971172140725029,0.38498598786586663,0.8935877999756485,3157.0,1.0,50.0,-0.00036089249922061615
LocPop,Cora,AE,Ld,0.25,0.35,1,0.03683594001989717,0.3802673297224525,0.9659806999843568,1675.0,1.0,132.0,0.08459504814980114
LocPop,Cora,AE,P,0.25,0.35,1,0.03939658687441517,0.38510170266419375,0.8930155000416562,3149.0,1.0,50.0,-0.0003547909094735074
LocPop,Cora,B,Ld,0.4,0.4,1,-0.0015388511582339428,0.14567236705487877,1.1325685000047088,2043.0,1.0,118.0,0.02189087231272123
LocPop,Cora,B,P,0.4,0.4,1,-0.0014100252473931434,0.14546339119061288,0.6419851999962702,2546.0,1.0,50.0,8.583035217110337e-05
LocPop,Cora,AF,Ld,0.4,0.4,1,-0.0014873975199447866,0.14547920393100783,1.1598255999851972,2045.0,1.0,117.0,0.02188764338110628
LocPop,Cora,AF,P,0.4,0.4,1,-0.0014221268434652429,0.14545538610296688,0.6372202000347897,2545.0,1.0,50.0,8.684600497662416e-05
LocPop,Cora,AE,Ld,0.4,0.4,1,-0.0015629889816535043,0.14567396448268258,1.1373771000653505,2039.0,1.0,117.0,0.021903429442006454
LocPop,Cora,AE,P,0.4,0.4,1,-0.001445899417761203,0.14546010659187025,0.6381167999934405,2550.0,1.0,50.0,9.068842248560905e-05
Louvain,Cora,-,-,,,2,0.24431592391768078,0.8136112982155762,1.5906369000440463,,,,
Leiden,Cora,-,-,,,2,0.14442073436943748,0.7991773533988453,3.1905240999767557,,,,
LocPop,Cora,B,Ld,0.2,0.2,2,0.16580057662020878,0.6378853911242748,0.8646362000145018,1365.0,1.0,129.0,0.37237306364708805
LocPop,Cora,B,P,0.2,0.2,2,0.17421479317973715,0.6455041884198043,1.1318773999810219,3482.0,1.0,50.0,0.0004068230475179221
LocPop,Cora,AF,Ld,0.2,0.2,2,0.16395262976255834,0.6409987420166302,0.8371565999696031,1336.0,1.0,129.0,0.37302804819018914
LocPop,Cora,AF,P,0.2,0.2,2,0.17592193627972727,0.6527812977029634,1.153025500010699,3540.0,1.0,50.0,0.00043210285201162143
LocPop,Cora,AE,Ld,0.2,0.2,2,0.16377978085084105,0.631129222791425,0.9051698000403121,1432.0,1.0,129.0,0.3722382510149456
LocPop,Cora,AE,P,0.2,0.2,2,0.1747108416212425,0.6473111484953091,1.1571969999931753,3526.0,1.0,50.0,0.00024764610866194426
LocPop,Cora,B,Ld,0.25,0.35,2,0.037085102465586474,0.37946283636265465,0.9343999000266194,1648.0,1.0,129.0,0.07175194745351324
LocPop,Cora,B,P,0.25,0.35,2,0.03939603470761287,0.37991763662243605,0.894913199939765,3193.0,1.0,50.0,1.3513584635758258e-05
LocPop,Cora,AF,Ld,0.25,0.35,2,0.03743722737674598,0.37758379460108177,0.9465128000592813,1654.0,1.0,129.0,0.07161262568345028
LocPop,Cora,AF,P,0.25,0.35,2,0.03937393828088254,0.37965648409945496,0.8732949000550434,3153.0,1.0,50.0,-1.1045979205815872e-05
LocPop,Cora,AE,Ld,0.25,0.35,2,0.036938471237310276,0.3793370344359485,0.9449376000557095,1684.0,1.0,129.0,0.07160856172656263
LocPop,Cora,AE,P,0.25,0.35,2,0.03908812484387414,0.38092398024157703,0.9368356000632048,3205.0,1.0,50.0,-1.0693172594622575e-06
LocPop,Cora,B,Ld,0.4,0.4,2,-0.0015388511582339428,0.14567236705487877,1.269388800021261,2095.0,1.0,118.0,0.019119570766552307
LocPop,Cora,B,P,0.4,0.4,2,-0.0014141593492162387,0.1456521389522396,0.6312313999515027,2443.0,1.0,50.0,7.299693975106229e-05
LocPop,Cora,AF,Ld,0.4,0.4,2,-0.0014873975199447866,0.14547920393100783,1.204860799945891,2098.0,1.0,117.0,0.019116583965075696
LocPop,Cora,AF,P,0.4,0.4,2,-0.0013920263431511659,0.14546215273534926,0.639808899955824,2447.0,1.0,50.0,6.016711345230396e-05
LocPop,Cora,AE,Ld,0.4,0.4,2,-0.0015885902007778399,0.14586578145952783,1.2338948000688106,2094.0,1.0,118.0,0.019119105693409542
LocPop,Cora,AE,P,0.4,0.4,2,-0.001450847866737939,0.1456554953454903,0.6241575999883935,2442.0,1.0,50.0,6.201595347166101e-05
Louvain,Cora,-,-,,,3,0.215017215967477,0.8153658303515877,1.616551399929449,,,,
Leiden,Cora,-,-,,,3,0.16905305266105292,0.8003461500410449,3.281573800020851,,,,
LocPop,Cora,B,Ld,0.2,0.2,3,0.16313147773716347,0.6337749042584339,0.8611523000290617,1391.0,1.0,124.0,0.4119214628131752
LocPop,Cora,B,P,0.2,0.2,3,0.17485557180750963,0.6507069210336514,1.2206872999668121,3515.0,1.0,50.0,5.823687208047625e-05
LocPop,Cora,AF,Ld,0.2,0.2,3,0.16407861902418103,0.6378153735303126,0.858238400076516,1382.0,1.0,124.0,0.407903408634782
LocPop,Cora,AF,P,0.2,0.2,3,0.1745475315408196,0.6518813535447318,1.1740219000494108,3471.0,1.0,50.0,1.596480916435757e-06
LocPop,Cora,AE,Ld,0.2,0.2,3,0.1640587254098799,0.634155899763954,0.8838370000012219,1424.0,1.0,124.0,0.41170664461496465
LocPop,Cora,AE,P,0.2,0.2,3,0.1757050468790728,0.6511723827778759,1.1671174999792129,3492.0,1.0,50.0,0.00017716113768753464
LocPop,Cora,B,Ld,0.25,0.35,3,0.037399606051184746,0.381491892748769,0.8174009000649676,1494.0,1.0,124.0,0.08555150758966272
LocPop,Cora,B,P,0.25,0.35,3,0.039618209158175294,0.385449026545445,0.9163762000389397,3170.0,1.0,50.0,-0.0001365959467348666
LocPop,Cora,AF,Ld,0.25,0.35,3,0.03720808328958561,0.3785329538945721,0.815396000049077,1483.0,1.0,124.0,0.08541581716259553
LocPop,Cora,AF,P,0.25,0.35,3,0.03940970579138038,0.38533697326702776,0.9046178999124095,3137.0,1.0,50.0,-0.00012582574755434501
LocPop,Cora,AE,Ld,0.25,0.35,3,0.037750474181679816,0.38195593655145993,0.8431382999988273,1510.0,1.0,124.0,0.0856153315957216
LocPop,Cora,AE,P,0.25,0.35,3,0.038860897911396006,0.384420767652726,0.9011223000707105,3161.0,1.0,50.0,-0.00012900020501198825
LocPop,Cora,B,Ld,0.4,0.4,3,-0.0015388511582339428,0.14567236705487877,1.1122246000450104,2035.0,1.0,118.0,0.02254532963112681
LocPop,Cora,B,P,0.4,0.4,3,-0.0013760264750386053,0.14546287068042962,0.6231782999821007,2450.0,1.0,50.0,0.00019758855063453518
LocPop,Cora,AF,Ld,0.4,0.4,3,-0.0014873975199447866,0.14547920393100783,1.0842855999944732,2038.0,1.0,117.0,0.022541956654107083
LocPop,Cora,AF,P,0.4,0.4,3,-0.0013467890647357466,0.14545389636692513,0.6199977999785915,2448.0,1.0,50.0,0.00019524197252349787
LocPop,Cora,AE,Ld,0.4,0.4,3,-0.0015885902007778399,0.14586578145952783,1.1029614000581205,2033.0,1.0,118.0,0.022539463680955045
LocPop,Cora,AE,P,0.4,0.4,3,-0.0013739269560791986,0.14546283478317562,0.6318919999757782,2450.0,1.0,50.0,0.00020394228492788923
Louvain,Cora,-,-,,,4,0.22983312193720953,0.8137743255946991,1.8661186000099406,,,,
Leiden,Cora,-,-,,,4,0.13940002938174492,0.8015331824882856,3.330230199964717,,,,
LocPop,Cora,B,Ld,0.2,0.2,4,0.1630021235018383,0.6365534953084443,0.8744789999909699,1439.0,1.0,123.0,0.3531869347453378
LocPop,Cora,B,P,0.2,0.2,4,0.1754082749538028,0.6517366876110392,1.1328212999505922,3472.0,1.0,50.0,0.00027736950935501045
LocPop,Cora,AF,Ld,0.2,0.2,4,0.164054134904683,0.637118912956482,0.8920894999755546,1453.0,1.0,123.0,0.35289662049061127
LocPop,Cora,AF,P,0.2,0.2,4,0.174934026848022,0.656480707164417,1.1360259000211954,3501.0,1.0,50.0,0.00017999032415249515
LocPop,Cora,AE,Ld,0.2,0.2,4,0.16332472219700211,0.6400344161333172,0.9179218000499532,1550.0,1.0,123.0,0.3502623868534772
LocPop,Cora,AE,P,0.2,0.2,4,0.17707592638120775,0.6536867161924328,1.1312172999605536,3482.0,1.0,50.0,0.00038900770594965206
LocPop,Cora,B,Ld,0.25,0.35,4,0.037177383952393506,0.3798587651258464,0.8715874999761581,1620.0,1.0,123.0,0.08317033021973076
LocPop,Cora,B,P,0.25,0.35,4,0.03893168460514605,0.38555485165029013,0.9359269000124186,3162.0,1.0,50.0,0.00013930043292458444
LocPop,Cora,AF,Ld,0.25,0.35,4,0.037295277599510526,0.37738275202995386,0.8516346999676898,1623.0,1.0,123.0,0.08294612578715588
LocPop,Cora,AF,P,0.25,0.35,4,0.03953920209206691,0.3808608369717594,0.8961154000135139,3169.0,1.0,50.0,0.00013184124702450507
LocPop,Cora,AE,Ld,0.25,0.35,4,0.038248296170752885,0.38068086608874,0.8807567999465391,1630.0,1.0,123.0,0.08334372053447195
LocPop,Cora,AE,P,0.25,0.35,4,0.039259571239633244,0.3830685180938673,0.9011142000090331,3212.0,1.0,50.0,0.0001284628979206568
LocPop,Cora,B,Ld,0.4,0.4,4,-0.0015388511582339428,0.14567236705487877,1.125029499991797,2099.0,1.0,118.0,0.021977601178848213
LocPop,Cora,B,P,0.4,0.4,4,-0.0013893841871407148,0.145652892794574,0.6355712000513449,2454.0,1.0,50.0,3.1882045041376686e-05
LocPop,Cora,AF,Ld,0.4,0.4,4,-0.0014873975199447866,0.14547920393100783,1.1454157999251038,2104.0,1.0,117.0,0.021974271440107968
LocPop,Cora,AF,P,0.4,0.4,4,-0.0013944565909488086,0.14545590661315014,0.6322346000233665,2453.0,1.0,50.0,2.3927268210423207e-05
LocPop,Cora,AE,Ld,0.4,0.4,4,-0.0015885902007778399,0.14586578145952783,1.2096146999392658,2098.0,1.0,118.0,0.021975802170501817
LocPop,Cora,AE,P,0.4,0.4,4,-0.0013862349192477808,0.14565258766791483,0.6323108000215143,2452.0,1.0,50.0,3.399930176343017e-05
Louvain,Cora,-,-,,,5,0.22042361763619517,0.8153692764879735,1.754672299954109,,,,
Leiden,Cora,-,-,,,5,0.14635278937239943,0.7999869980145946,3.358219499932602,,,,
LocPop,Cora,B,Ld,0.2,0.2,5,0.16295116179523442,0.6369754316321721,0.8570160999661312,1357.0,1.0,130.0,0.40892492723776663
LocPop,Cora,B,P,0.2,0.2,5,0.17603965643257233,0.6565652631462565,1.1657790000317618,3533.0,1.0,50.0,-0.00041625683876080343
LocPop,Cora,AF,Ld,0.2,0.2,5,0.1625773474170823,0.635301452934177,0.8730017000343651,1382.0,1.0,130.0,0.4078281593122617
LocPop,Cora,AF,P,0.2,0.2,5,0.17506558595155722,0.6507528515701674,1.1564299000892788,3560.0,1.0,50.0,-0.000235716387177994
LocPop,Cora,AE,Ld,0.2,0.2,5,0.1616644607978745,0.636381421821309,0.8832708999980241,1404.0,1.0,130.0,0.40591054716091957
LocPop,Cora,AE,P,0.2,0.2,5,0.1761840663186177,0.6615096791201899,1.1440250999294221,3572.0,1.0,50.0,-0.0005371638573721695
LocPop,Cora,B,Ld,0.25,0.35,5,0.03758361023242122,0.38279849894914375,0.9171699000289664,1604.0,1.0,130.0,0.07558691975873458
LocPop,Cora,B,P,0.25,0.35,5,0.03906107298223687,0.38456823357223197,0.8782991000916809,3170.0,1.0,50.0,0.00018837073761898446
LocPop,Cora,AF,Ld,0.25,0.35,5,0.03774369705253151,0.3800516769689393,0.9175160999875516,1598.0,1.0,130.0,0.07536716562063343
LocPop,Cora,AF,P,0.25,0.35,5,0.03934438953374146,0.38059738702452117,0.8865036000497639,3185.0,1.0,50.0,0.00013577676039230264
LocPop,Cora,AE,Ld,0.25,0.35,5,0.037181976963577,0.3869471086987518,0.9075332999927923,1600.0,1.0,130.0,0.0763405597036266
LocPop,Cora,AE,P,0.25,0.35,5,0.039325149620437296,0.3840450131462924,0.891418999992311,3184.0,1.0,50.0,0.00013505131421477973
LocPop,Cora,B,Ld,0.4,0.4,5,-0.0015372290483509198,0.14548288339954468,1.1595265000360087,2050.0,1.0,119.0,0.020459998245036585
LocPop,Cora,B,P,0.4,0.4,5,-0.0013939666049513604,0.14565156459617534,0.6101028000703081,2430.0,1.0,50.0,0.00013766290525105894
LocPop,Cora,AF,Ld,0.4,0.4,5,-0.0014873975199447866,0.14547920393100783,1.1402082999702543,2053.0,1.0,117.0,0.020456912452921514
LocPop,Cora,AF,P,0.4,0.4,5,-0.0013917557177395995,0.14545486559278362,0.6220171999884769,2427.0,1.0,50.0,0.00011064359080345345
LocPop,Cora,AE,Ld,0.4,0.4,5,-0.0015628297612542744,0.14567398243130958,1.1812356000300497,2051.0,1.0,118.0,0.020477478860941634
LocPop,Cora,AE,P,0.4,0.4,5,-0.0013922798961042563,0.14565176203107244,0.6029159999452531,2429.0,1.0,50.0,0.0001347961446089448
Louvain,Cora,-,-,,,6,0.23206778020550053,0.8150371371451718,1.7195069999434054,,,,
Leiden,Cora,-,-,,,6,0.16444685877037585,0.8021360589208912,3.105490199988708,,,,
LocPop,Cora,B,Ld,0.2,0.2,6,0.16483451230432938,0.6354984570642278,0.8410142000066116,1369.0,1.0,125.0,0.3873730711872053
LocPop,Cora,B,P,0.2,0.2,6,0.17309369405897898,0.653539716937229,1.1627541000489146,3529.0,1.0,50.0,0.00041112334897071653
LocPop,Cora,AF,Ld,0.2,0.2,6,0.16518315504881853,0.6360893258653643,0.8349582999944687,1357.0,1.0,125.0,0.38927935750580933
LocPop,Cora,AF,P,0.2,0.2,6,0.17483094662645707,0.6533022386532729,1.1478781999321654,3538.0,1.0,50.0,0.000369886980963616
LocPop,Cora,AE,Ld,0.2,0.2,6,0.1646397010926263,0.6356410409571873,0.8448441999498755,1387.0,1.0,125.0,0.38493474750228035
LocPop,Cora,AE,P,0.2,0.2,6,0.17302701584893684,0.648570101090975,1.1360151999397203,3542.0,1.0,50.0,0.0003880362345651251
LocPop,Cora,B,Ld,0.25,0.35,6,0.038055409924561454,0.3832303967608615,0.8481906000524759,1565.0,1.0,125.0,0.09204164333529968
LocPop,Cora,B,P,0.25,0.35,6,0.039582720553719884,0.3811065357268857,0.8766470000846311,3143.0,1.0,50.0,-6.69944829795683e-05
LocPop,Cora,AF,Ld,0.25,0.35,6,0.03804201237998987,0.38320729687790095,0.8470680000027642,1562.0,1.0,125.0,0.0919839588119898
LocPop,Cora,AF,P,0.25,0.35,6,0.039528902815196894,0.38334397567257456,0.8669807000551373,3168.0,1.0,50.0,-0.00012377143208020422
LocPop,Cora,AE,Ld,0.25,0.35,6,0.038374928102398745,0.3825422643499632,0.8558068999554962,1594.0,1.0,125.0,0.0919918024478438
LocPop,Cora,AE,P,0.25,0.35,6,0.039376151276767725,0.37981823712606017,0.8700281999772415,3144.0,1.0,50.0,-7.622603746218622e-05
LocPop,Cora,B,Ld,0.4,0.4,6,-0.0015617499386915569,0.14548437313558643,1.0837488999823108,2045.0,1.0,117.0,0.026525348817303725
LocPop,Cora,B,P,0.4,0.4,6,-0.0014615158324921074,0.14564935691505324,0.6294652000069618,2460.0,1.0,50.0,-4.312195222710558e-05
LocPop,Cora,AF,Ld,0.4,0.4,6,-0.0015117583118019501,0.14548071161567658,1.1070731000509113,2046.0,1.0,116.0,0.026522570335307284
LocPop,Cora,AF,P,0.4,0.4,6,-0.0014246390997792032,0.14545576302413407,0.6255234000273049,2457.0,1.0,50.0,-4.908019458455333e-05
LocPop,Cora,AE,Ld,0.4,0.4,6,-0.0015632128472382956,0.14567387473954752,1.1098220999119803,2046.0,1.0,117.0,0.02652378108124813
LocPop,Cora,AE,P,0.4,0.4,6,-0.0014637097158249112,0.14564889025075098,0.625758400070481,2456.0,1.0,50.0,-5.321473011684501e-05
Louvain,Cora,-,-,,,7,0.2554750043223963,0.8141048136638159,1.7197373999515548,,,,
Leiden,Cora,-,-,,,7,0.1235378193126901,0.7917711755388644,3.2716573999496177,,,,
LocPop,Cora,B,Ld,0.2,0.2,7,0.16194286769225416,0.6405756390321469,0.9146779000293463,1450.0,1.0,126.0,0.3213121719393589
LocPop,Cora,B,P,0.2,0.2,7,0.17462526463919617,0.6532520363435287,1.1492397000547498,3646.0,1.0,50.0,-6.497673899754627e-05
LocPop,Cora,AF,Ld,0.2,0.2,7,0.16213190303067596,0.6388770348178954,0.8980226999847218,1411.0,1.0,126.0,0.32224504248671987
LocPop,Cora,AF,P,0.2,0.2,7,0.1735985527531721,0.6553108156559699,1.1343250999925658,3465.0,1.0,50.0,-0.0003787376004933944
LocPop,Cora,AE,Ld,0.2,0.2,7,0.16254685930926516,0.6410529109729434,0.9170177000341937,1480.0,1.0,126.0,0.3200672493844698
LocPop,Cora,AE,P,0.2,0.2,7,0.17437698292517873,0.6503885303391386,1.1552067999728024,3616.0,1.0,50.0,-0.00017093811653143824
LocPop,Cora,B,Ld,0.25,0.35,7,0.037255580327006335,0.3809717415380479,0.8980132999131456,1630.0,1.0,126.0,0.06186979227195782
LocPop,Cora,B,P,0.25,0.35,7,0.03941176632304366,0.3846774689162088,0.8780090999789536,3149.0,1.0,50.0,-0.00016785051954292066
LocPop,Cora,AF,Ld,0.25,0.35,7,0.037585851755501866,0.3792546681866043,0.9134814999997616,1638.0,1.0,126.0,0.06164117675155055
LocPop,Cora,AF,P,0.25,0.35,7,0.039476840565717944,0.3814070675375245,0.9154860000126064,3197.0,1.0,50.0,-0.0001501389246660526
LocPop,Cora,AE,Ld,0.25,0.35,7,0.03618212990297328,0.3802825142609021,0.9135211000684649,1642.0,1.0,126.0,0.06186696020054165
LocPop,Cora,AE,P,0.25,0.35,7,0.03926518697091701,0.3850011544556892,0.8974864999763668,3184.0,1.0,50.0,-0.0001973679021201078
LocPop,Cora,B,Ld,0.4,0.4,7,-0.0015373882744715186,0.14548286545091765,1.3359634999651462,2108.0,1.0,118.0,0.017923908468978796
LocPop,Cora,B,P,0.4,0.4,7,-0.0013778075033188866,0.1454624040161274,0.6672958000563085,2446.0,1.0,50.0,0.00011124673982546838
LocPop,Cora,AF,Ld,0.4,0.4,7,-0.0014873975199447866,0.14547920393100783,1.2707785000093281,2109.0,1.0,117.0,0.01792188245075742
LocPop,Cora,AF,P,0.4,0.4,7,-0.001398195006442675,0.1454622245298573,0.6925258000846952,2444.0,1.0,50.0,0.00011934637229369439
LocPop,Cora,AE,Ld,0.4,0.4,7,-0.0015629889816535043,0.14567396448268258,1.1808614999754354,2105.0,1.0,117.0,0.017938811115115236
LocPop,Cora,AE,P,0.4,0.4,7,-0.0013792700439722205,0.1454627809372946,0.7454726999858394,2447.0,1.0,50.0,0.00011760042028390213
Louvain,Cora,-,-,,,8,0.24902741940643774,0.8141719594774566,1.7535742999752983,,,,
Leiden,Cora,-,-,,,8,0.13356247520505896,0.7991933815227644,3.674978099996224,,,,
LocPop,Cora,B,Ld,0.2,0.2,8,0.1641894426591595,0.6410476520252297,1.0517397000221536,1393.0,1.0,129.0,0.3627035936580686
LocPop,Cora,B,P,0.2,0.2,8,0.17537610969360373,0.6538342539064469,1.3078085999004543,3585.0,1.0,50.0,-0.0002203237883165097
LocPop,Cora,AF,Ld,0.2,0.2,8,0.16448077355659083,0.6402403407309916,1.0662624000106007,1365.0,1.0,129.0,0.3620031557877911
