Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Cancer,AE,S,0.25,0.35,0,0.38552250645194125,0.14313341303440016,0.5545315999770537,545.0,1.0,29.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,0,0.06386147471774911,0.02167739935118749,0.08975029992870986,237.0,1.0,18.0,0.11173026093952568
LocStab,Cancer,AE,KM,0.25,0.35,0,0.4243328649627621,0.26211243702490944,0.04226330004166812,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,0,0.1950524380367737,0.2089870702818782,0.045200099935755134,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,0,0.05881865786022306,0.34820023371546527,0.3229550999822095,562.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,0,0.05881865786022306,0.34820023371546527,0.1182614000281319,314.0,1.0,8.0,-2.280730662694749e-05
LocStab,Cancer,B,KM,0.4,0.4,0,0.05884316137269948,0.3484272848076753,0.06916710000950843,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,0,0.05884316137269948,0.3484272848076753,0.022250000038184226,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,0,0.05902694029245294,0.35284141006311265,0.32141350000165403,561.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,0,0.01585845678064791,0.5362491948364352,0.09330169996246696,276.0,1.0,2.0,0.0012022768076325836
LocStab,Cancer,AF,KM,0.4,0.4,0,0.06332138496246696,0.48512145073670737,0.06468049995601177,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,0,0.0,,0.010954299941658974,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,0,0.08191814011264997,0.057656545386214786,0.3123590999748558,567.0,1.0,14.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,0,0.08829418508253303,0.02747500470916023,0.05922289995942265,141.0,1.0,10.0,0.31764882828681146
LocStab,Cancer,AE,KM,0.4,0.4,0,0.26508292731375577,0.34374453918842807,0.04725719999987632,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,0,0.0586103812672437,0.32186579728139786,0.022273399983532727,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,1,0.6707206476880808,0.34497400510344084,0.07156330009456724,,,,
DBSCAN,Cancer,-,-,,,1,0.0,,0.005576099967584014,,,,
LocStab,Cancer,B,S,0.2,0.2,1,0.42399643604696413,0.03216971842856137,0.3978262000018731,529.0,1.0,61.0,0.0
LocStab,Cancer,B,P,0.2,0.2,1,0.42740330183608816,0.08190789890717572,0.16344600007869303,455.0,1.0,52.0,0.0005446538813379264
LocStab,Cancer,B,KM,0.2,0.2,1,0.42693784377695254,0.09047379385648685,0.07954040006734431,201.0,1.0,55.0,0.5603106288401952
LocStab,Cancer,B,D,0.2,0.2,1,0.4258237814176505,0.0779940013270308,0.11375340004451573,295.0,1.0,52.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,1,0.40265264296509856,0.02848355969858319,0.3877319000894204,516.0,1.0,55.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,1,0.45707657970484433,0.1538713531837428,0.103964600013569,265.0,1.0,31.0,0.014575478434748466
LocStab,Cancer,AF,KM,0.2,0.2,1,0.6357003116603737,0.2805592789792869,0.01975979993585497,24.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,1,0.018279377691825017,0.20729817951664395,0.015571099938824773,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,1,0.0885131135941765,0.02144280652008683,0.3879000999731943,522.0,1.0,82.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,1,0.29241976369654865,0.04340316213775035,0.13817150006070733,371.0,1.0,60.0,0.06967561405981369
LocStab,Cancer,AE,KM,0.2,0.2,1,0.42481584003421274,0.05172472949845268,0.08020049997139722,199.0,1.0,61.0,0.5689737239730743
LocStab,Cancer,AE,D,0.2,0.2,1,0.4065428742870665,0.05670683431121962,0.10825449996627867,279.0,1.0,59.0,0.0
LocStab,Cancer,B,S,0.25,0.35,1,0.1998043915275203,0.19731053729921003,0.5601172000169754,562.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,1,0.19783676742680653,0.2166012879346448,0.14443129999563098,389.0,1.0,16.0,-0.0001708927555361308
LocStab,Cancer,B,KM,0.25,0.35,1,0.19882576152880638,0.22710388077314272,0.06074240000452846,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,1,0.19789698974845166,0.21894977595488624,0.0518144000088796,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,1,0.16758297090855906,0.17864316941575237,0.5462284999666736,547.0,1.0,23.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,1,0.16672889947285813,0.2857310201022357,0.11943640001118183,310.0,1.0,12.0,-0.0007176265238344605
LocStab,Cancer,AF,KM,0.25,0.35,1,0.22554164307846025,0.3524765509727416,0.04873139993287623,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,1,0.01645876292700162,0.41976509803012807,0.014160500024445355,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,1,0.38618699491756037,0.17729434384994633,0.555016600061208,545.0,1.0,27.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,1,0.32859772103535073,0.21122448301782545,0.12090700003318489,322.0,1.0,17.0,0.006644235357431823
LocStab,Cancer,AE,KM,0.25,0.35,1,0.4243328649627621,0.26211243702490944,0.041871200082823634,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,1,0.1950524380367737,0.20898707028187818,0.045807700022123754,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,1,0.05884316137269948,0.3484272848076753,0.30816529993899167,564.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,1,0.05881865786022306,0.34820023371546527,0.11540869995951653,306.0,1.0,8.0,-0.0002205575157047855
LocStab,Cancer,B,KM,0.4,0.4,1,0.05884316137269948,0.3484272848076753,0.0687980999937281,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,1,0.05884316137269948,0.3484272848076753,0.02221809991169721,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,1,0.05884316137269948,0.3484272848076753,0.31084769999142736,564.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,1,0.011740131550397418,0.3856051835543616,0.10524569998960942,279.0,1.0,4.0,0.00043356882407800555
LocStab,Cancer,AF,KM,0.4,0.4,1,0.06332138496246696,0.4851214507367075,0.05889759992714971,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,1,0.0,,0.011335299932397902,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,1,0.06957202762720313,-0.02621692301774126,0.3120082000968978,557.0,1.0,17.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,1,0.028187849777884633,0.003553266052678744,0.04764110001269728,106.0,1.0,10.0,0.47880581500689856
LocStab,Cancer,AE,KM,0.4,0.4,1,0.26508292731375577,0.34374453918842807,0.04389249999076128,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,1,0.0586103812672437,0.3218657972813978,0.022817199933342636,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,2,0.6707206476880808,0.34497400510344084,0.08094989997334778,,,,
DBSCAN,Cancer,-,-,,,2,0.0,,0.006286400021053851,,,,
LocStab,Cancer,B,S,0.2,0.2,2,0.4272193629514841,0.06154974421430831,0.4472298000473529,609.0,1.0,59.0,0.0
LocStab,Cancer,B,P,0.2,0.2,2,0.42616461092446933,0.07356248713250327,0.17262399999890476,458.0,1.0,54.0,0.0003583583349173558
LocStab,Cancer,B,KM,0.2,0.2,2,0.4320880342845044,0.08928971621716714,0.07768250000663102,200.0,1.0,54.0,0.5665896287314163
LocStab,Cancer,B,D,0.2,0.2,2,0.42587054835898797,0.09774759813794338,0.1124155999859795,296.0,1.0,51.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,2,0.12559285544653792,-0.05066747465029353,0.38538469991181046,522.0,1.0,55.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,2,0.5370384397170749,0.1324258110876915,0.09938140003941953,269.0,1.0,33.0,0.011548513179988137
LocStab,Cancer,AF,KM,0.2,0.2,2,0.6357003116603737,0.2805592789792869,0.021199399954639375,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,2,0.018279377691825017,0.207298179516644,0.01558779994957149,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,2,0.1398756628509794,0.02280399921798817,0.4081751999910921,574.0,1.0,79.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,2,0.2993678042433806,0.04595523918494526,0.1402629999211058,357.0,1.0,61.0,0.08012714935932494
LocStab,Cancer,AE,KM,0.2,0.2,2,0.4247898232625177,0.06185720494126111,0.08152170001994818,202.0,1.0,60.0,0.5690669760365232
LocStab,Cancer,AE,D,0.2,0.2,2,0.40651954096296417,0.055617935460252725,0.10993130004499108,280.0,1.0,60.0,0.0
LocStab,Cancer,B,S,0.25,0.35,2,0.19764921419140363,0.20641004772079743,0.5474978999700397,575.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,2,0.19758383895728474,0.2156668375616125,0.12612279993481934,364.0,1.0,17.0,-0.0004805518651707276
LocStab,Cancer,B,KM,0.25,0.35,2,0.19882576152880638,0.22710388077314278,0.06062430003657937,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,2,0.19789698974845166,0.21894977595488627,0.04870359995402396,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,2,0.16670969317763018,0.14458383394927185,0.5346071999520063,546.0,1.0,26.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,2,0.18600954388610597,0.2679782766208096,0.10013759997673333,286.0,1.0,12.0,0.0030047885326445036
LocStab,Cancer,AF,KM,0.25,0.35,2,0.22554164307846025,0.35247655097274155,0.04707640002015978,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,2,0.01645876292700162,0.4197650980301281,0.014230899978429079,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,2,0.3706514878932161,0.16258710632796236,0.5436658998951316,545.0,1.0,28.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,2,0.4221409763646529,0.19025622943606896,0.10053239995613694,282.0,1.0,19.0,0.03329154152359138
LocStab,Cancer,AE,KM,0.25,0.35,2,0.4243328649627621,0.2621124370249095,0.04206400003749877,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,2,0.1950524380367737,0.20898707028187818,0.046488899970427155,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,2,0.05881865786022306,0.3482002337154653,0.306183599983342,561.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,2,0.05881865786022306,0.3482002337154653,0.10620620008558035,325.0,1.0,8.0,-0.00029471384410897477
LocStab,Cancer,B,KM,0.4,0.4,2,0.05884316137269948,0.3484272848076753,0.06592389999423176,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,2,0.05884316137269948,0.3484272848076753,0.022283000056631863,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,2,0.05884316137269948,0.3484272848076753,0.30706140003167093,562.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,2,0.06885519414111992,0.42524846887138057,0.11266540002543479,298.0,1.0,4.0,-9.808718904205371e-05
LocStab,Cancer,AF,KM,0.4,0.4,2,0.06332138496246696,0.4851214507367075,0.05728609999641776,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,2,0.0,,0.011743599898181856,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,2,0.26369599744672034,0.1312978403853729,0.3094386999728158,554.0,1.0,15.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,2,0.36832193294833193,0.20509223086604056,0.07877279992680997,208.0,1.0,9.0,0.10452517590834856
LocStab,Cancer,AE,KM,0.4,0.4,2,0.26508292731375577,0.34374453918842807,0.04358379996847361,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,2,0.0586103812672437,0.32186579728139786,0.022457799990661442,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,3,0.6536246043910179,0.3433822406907781,0.06623910006601363,,,,
DBSCAN,Cancer,-,-,,,3,0.0,,0.005130499950610101,,,,
LocStab,Cancer,B,S,0.2,0.2,3,0.4275714066515934,0.05163222693260634,0.40143670001998544,556.0,1.0,60.0,0.0
LocStab,Cancer,B,P,0.2,0.2,3,0.4237868428927921,0.06599383879875971,0.16492430004291236,433.0,1.0,56.0,0.004513335441335334
LocStab,Cancer,B,KM,0.2,0.2,3,0.426614054600301,0.09345352308189034,0.07921849994454533,204.0,1.0,54.0,0.5554296092055169
LocStab,Cancer,B,D,0.2,0.2,3,0.4258237814176505,0.07799400132703083,0.11579110007733107,295.0,1.0,52.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,3,0.33179848170025333,0.04644528837882379,0.3834674999816343,520.0,1.0,54.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,3,0.44960085012283035,0.17767184410144954,0.08978570008184761,240.0,1.0,28.0,0.043851308419804946
LocStab,Cancer,AF,KM,0.2,0.2,3,0.6262275886051116,0.2808705147071107,0.01925779995508492,24.0,1.0,17.0,0.9060383156249964
LocStab,Cancer,AF,D,0.2,0.2,3,0.018279377691825017,0.20729817951664395,0.015622599981725216,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,3,0.10811639865411932,0.0438703947503697,0.3881044000154361,521.0,1.0,80.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,3,0.2629714217322812,0.029815294510396266,0.13353909994475543,346.0,1.0,61.0,0.10087304884172606
LocStab,Cancer,AE,KM,0.2,0.2,3,0.4282506408199019,0.044485891612795245,0.08066499989945441,203.0,1.0,62.0,0.5793122193694556
LocStab,Cancer,AE,D,0.2,0.2,3,0.4065895411501006,0.058757032655697726,0.1093745999969542,278.0,1.0,58.0,0.0
LocStab,Cancer,B,S,0.25,0.35,3,0.19987669299561991,0.17984110888825092,0.5310886000515893,575.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,3,0.19789698974845166,0.21894977595488624,0.13078030000906438,347.0,1.0,16.0,-0.00010894357640024774
LocStab,Cancer,B,KM,0.25,0.35,3,0.19882576152880638,0.22710388077314272,0.06180270004551858,150.0,1.0,15.0,0.31152090965889756
LocStab,Cancer,B,D,0.25,0.35,3,0.19789698974845166,0.21894977595488624,0.048818100010976195,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,3,0.16666143552378143,0.14359219309293494,0.5207348000258207,544.0,1.0,26.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,3,0.15306994885321643,0.2120163983576353,0.10304779990110546,275.0,1.0,13.0,0.0027990470175226316
LocStab,Cancer,AF,KM,0.25,0.35,3,0.222223099208843,0.3535794672279341,0.04998250002972782,116.0,1.0,10.0,0.35301059019745473
LocStab,Cancer,AF,D,0.25,0.35,3,0.01645876292700162,0.41976509803012807,0.014083700021728873,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,3,0.19702316644902598,0.07019547086024859,0.5178698000963777,542.0,1.0,31.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,3,0.3893360689106417,0.21627187311898097,0.11102139996364713,284.0,1.0,18.0,0.03493736344165563
LocStab,Cancer,AE,KM,0.25,0.35,3,0.4243328649627621,0.26211243702490944,0.042848700075410306,95.0,1.0,17.0,0.5871837329139389
LocStab,Cancer,AE,D,0.25,0.35,3,0.1950524380367737,0.20898707028187816,0.04647090006619692,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,3,0.05883246173935478,0.3329199786276214,0.3083625000435859,561.0,1.0,9.0,0.0
LocStab,Cancer,B,P,0.4,0.4,3,0.05881865786022306,0.34820023371546527,0.11976190004497766,319.0,1.0,8.0,-0.0002452762918395153
LocStab,Cancer,B,KM,0.4,0.4,3,0.05884316137269948,0.3484272848076753,0.06723719998262823,177.0,1.0,8.0,0.10125179677421298
LocStab,Cancer,B,D,0.4,0.4,3,0.05884316137269948,0.3484272848076753,0.02219719998538494,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,3,0.05884316137269948,0.3484272848076753,0.3128481999738142,564.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,3,0.05195380897638067,0.4553379674406297,0.09231829992495477,291.0,1.0,2.0,-0.0001470854620399181
LocStab,Cancer,AF,KM,0.4,0.4,3,0.061560907910695364,0.3706885950618876,0.06447779992595315,165.0,1.0,3.0,0.10643019608230542
LocStab,Cancer,AF,D,0.4,0.4,3,0.0,,0.010837100096978247,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,3,0.18190387895527657,0.12855877913153693,0.31188350007869303,553.0,1.0,16.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,3,0.4083978962971649,0.19886371096088615,0.07910370000172406,199.0,1.0,9.0,0.12621317613421032
LocStab,Cancer,AE,KM,0.4,0.4,3,0.2395734894150598,0.34289635998647733,0.05102400004398078,118.0,1.0,8.0,0.364012106896311
LocStab,Cancer,AE,D,0.4,0.4,3,0.0586103812672437,0.3218657972813978,0.022232600022107363,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,4,0.6707206476880808,0.34497400510344084,0.06742550001945347,,,,
DBSCAN,Cancer,-,-,,,4,0.0,,0.006103800027631223,,,,
LocStab,Cancer,B,S,0.2,0.2,4,0.42391192764475194,0.03650006623991965,0.41132710000965744,536.0,1.0,61.0,0.0
LocStab,Cancer,B,P,0.2,0.2,4,0.41748820903178385,0.06512311966182004,0.18212220002897084,473.0,1.0,53.0,-0.001019655951211121
LocStab,Cancer,B,KM,0.2,0.2,4,0.42705477561182903,0.08553521197400951,0.0809196000918746,202.0,1.0,56.0,0.560424344780672
LocStab,Cancer,B,D,0.2,0.2,4,0.4292370493206699,0.07978569300941526,0.11176480003632605,294.0,1.0,54.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,4,0.4033554857905164,0.05119002973552978,0.4037511999486014,524.0,1.0,52.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,4,0.5185348019957386,0.2130256484955641,0.09339419996831566,256.0,1.0,23.0,0.01784290250753254
LocStab,Cancer,AF,KM,0.2,0.2,4,0.6357003116603737,0.2805592789792869,0.01909800001885742,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,4,0.018279377691825017,0.20729817951664398,0.015532799996435642,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,4,0.1491992900386318,0.031590061776427474,0.40251289994921535,526.0,1.0,79.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,4,0.27523958136810545,0.03364784526243691,0.13848650001455098,355.0,1.0,59.0,0.08113455407286428
LocStab,Cancer,AE,KM,0.2,0.2,4,0.424672100479563,0.04810825042717491,0.07966400007717311,202.0,1.0,61.0,0.5689043576379295
LocStab,Cancer,AE,D,0.2,0.2,4,0.40958236222508826,0.02360552396638174,0.10781980003230274,279.0,1.0,63.0,0.0
LocStab,Cancer,B,S,0.25,0.35,4,0.19764921419140363,0.2064100477207974,0.5502216001041234,562.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,4,0.19758383895728474,0.2156668375616125,0.11403639998752624,342.0,1.0,17.0,-0.00018371740385484848
LocStab,Cancer,B,KM,0.25,0.35,4,0.19882576152880638,0.22710388077314278,0.06032599997706711,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,4,0.19789698974845166,0.21894977595488624,0.048773299902677536,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,4,0.16767943585930753,0.1901808141786629,0.550168399931863,548.0,1.0,22.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,4,0.12065827178364688,0.2631833122323383,0.09117459994740784,263.0,1.0,12.0,0.009024288097193587
LocStab,Cancer,AF,KM,0.25,0.35,4,0.22554164307846025,0.35247655097274155,0.047396200010553,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,4,0.01645876292700162,0.41976509803012807,0.013969600084237754,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,4,0.38663806251094374,0.18208059312825522,0.5446565999882296,544.0,1.0,27.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,4,0.3449720662931941,0.19537555849738594,0.10537729994393885,281.0,1.0,19.0,0.03897700265760397
LocStab,Cancer,AE,KM,0.25,0.35,4,0.4243328649627621,0.26211243702490944,0.044880100060254335,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,4,0.1950524380367737,0.20898707028187818,0.0447267999406904,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,4,0.05881865786022306,0.34820023371546527,0.3094641000498086,564.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,4,0.05881865786022306,0.34820023371546527,0.11770900001283735,313.0,1.0,8.0,0.0003232555592592691
LocStab,Cancer,B,KM,0.4,0.4,4,0.05884316137269948,0.3484272848076753,0.0627967999316752,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,4,0.05884316137269948,0.3484272848076753,0.022467499948106706,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,4,0.059259733450657805,0.3601733004200276,0.3149287999840453,562.0,1.0,7.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,4,0.06329068757453651,0.4418388974663603,0.11540799995418638,278.0,1.0,3.0,0.0013462567962250597
LocStab,Cancer,AF,KM,0.4,0.4,4,0.06332138496246696,0.4851214507367075,0.0647114000748843,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,4,0.0,,0.01079950004350394,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,4,0.2513619230216844,0.1463706054906012,0.3057928999187425,562.0,1.0,15.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,4,0.3217431863559526,0.2020018233755013,0.08304709999356419,209.0,1.0,10.0,0.10149214180913063
LocStab,Cancer,AE,KM,0.4,0.4,4,0.26508292731375577,0.3437445391884281,0.04714469995815307,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,4,0.0586103812672437,0.3218657972813978,0.022147500072605908,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,5,0.6707206476880808,0.3449740051034408,0.06999330001417547,,,,
DBSCAN,Cancer,-,-,,,5,0.0,,0.006039200001396239,,,,
LocStab,Cancer,B,S,0.2,0.2,5,0.42355096171280904,0.07502983874081579,0.4627492999425158,628.0,1.0,59.0,0.0
LocStab,Cancer,B,P,0.2,0.2,5,0.42638035926154577,0.07007793798339647,0.17749430006369948,461.0,1.0,54.0,-8.731528312568169e-05
LocStab,Cancer,B,KM,0.2,0.2,5,0.4269027645767016,0.0649908250328768,0.0819900999777019,205.0,1.0,57.0,0.5602765146472116
LocStab,Cancer,B,D,0.2,0.2,5,0.42647720532642736,0.0834758331744165,0.11376759991981089,294.0,1.0,53.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,5,0.0935600248193558,-0.0428111800244622,0.38011659996118397,527.0,1.0,50.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,5,0.5135048434861449,0.1805900816790508,0.10375040001235902,275.0,1.0,32.0,0.015436075685346561
LocStab,Cancer,AF,KM,0.2,0.2,5,0.6357003116603737,0.2805592789792869,0.02256360009778291,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,5,0.018279377691825017,0.207298179516644,0.015638599987141788,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,5,0.15546545710857368,0.018690185434820823,0.39567470003385097,529.0,1.0,78.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,5,0.24231047959112484,0.030159543710233137,0.134523699991405,346.0,1.0,59.0,0.12501664409312105
LocStab,Cancer,AE,KM,0.2,0.2,5,0.42550214228150723,0.05718085702418138,0.07824669999536127,201.0,1.0,60.0,0.568692752219714
LocStab,Cancer,AE,D,0.2,0.2,5,0.4059723236079978,0.03104152953379289,0.1094178999774158,289.0,1.0,61.0,0.0
LocStab,Cancer,B,S,0.25,0.35,5,0.1995720581937907,0.19838041678207424,0.47102820000145584,567.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,5,0.19783676742680653,0.2166012879346448,0.13898540008813143,371.0,1.0,16.0,-0.0004924632751750928
LocStab,Cancer,B,KM,0.25,0.35,5,0.19882576152880638,0.22710388077314272,0.06041569996159524,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,5,0.19789698974845166,0.21894977595488624,0.04963249992579222,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,5,0.13009403634423342,0.17565119222505304,0.46962900005746633,547.0,1.0,23.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,5,0.08446224393264262,0.26946646890422893,0.08440829999744892,257.0,1.0,12.0,0.014193654861564263
LocStab,Cancer,AF,KM,0.25,0.35,5,0.22554164307846025,0.3524765509727415,0.04938769992440939,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,5,0.01645876292700162,0.41976509803012807,0.013933600042946637,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,5,0.4374156509039884,0.1486328477463864,0.48401430004741997,638.0,1.0,28.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,5,0.06109521861274903,0.02856662823044529,0.09050359996035695,230.0,1.0,17.0,0.1428962005996706
LocStab,Cancer,AE,KM,0.25,0.35,5,0.4243328649627621,0.26211243702490944,0.04382400005124509,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,5,0.1950524380367737,0.2089870702818782,0.046431099995970726,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,5,0.058856965254390894,0.3326746263369109,0.3101531999418512,561.0,1.0,9.0,0.0
LocStab,Cancer,B,P,0.4,0.4,5,0.05884316137269948,0.3484272848076753,0.11853880004491657,303.0,1.0,8.0,0.00047161163806847754
LocStab,Cancer,B,KM,0.4,0.4,5,0.05884316137269948,0.3484272848076753,0.06353829998988658,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,5,0.05884316137269948,0.3484272848076753,0.02294259995687753,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,5,0.05902694029245294,0.35284141006311265,0.31327969999983907,562.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,5,0.013663190219476082,0.3687432644664382,0.10926679999101907,282.0,1.0,4.0,0.000879818247626772
LocStab,Cancer,AF,KM,0.4,0.4,5,0.06332138496246696,0.4851214507367075,0.061782100005075336,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,5,0.0,,0.01076089998241514,0.0,1.0,1.0,1.0
