Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetitions,Adjusted Rand Index,Adjusted Rand Index SD,Silhouette Score,Silhouette Score SD,Seconds,Seconds SD,Moves,Moves SD,Converged,Converged SD,Final Coalitions,Final Coalitions SD,Initial Adjusted Rand Index,Initial Adjusted Rand Index SD
LocStab,Cancer,AE,S,0.4,0.4,10,0.17361681111536337,0.07984279847603727,0.09900740757864426,0.05459327142913034,0.3161075799842365,0.013743596797279278,572.9,36.05121357180643,1.0,0.0,14.5,1.3601470508735443,0.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,10,0.17373557905937487,0.14402454942546514,0.09516358850984859,0.09173658219720777,0.06843774998560548,0.012542268673053684,168.5,40.31686991818685,1.0,0.0,9.8,0.4,0.24326709945722155,0.13433307564524863
LocStab,Cancer,AE,KM,0.4,0.4,10,0.25998103973401654,0.01020377515947839,0.3435749033480379,0.00033927168078030364,0.04647552000824362,0.0026068888240837465,109.2,4.4,1.0,0.0,8.0,0.0,0.3963947192318423,0.016191306167765606
LocStab,Cancer,AE,D,0.4,0.4,10,0.0586103812672437,0.0,0.3218657972813978,3.0404709722440586e-17,0.02231552000157535,0.00019746270757491148,34.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
KMeans,Iris,-,-,,,10,0.6173549250167925,0.008340767610736223,0.4602576189139381,0.0009281391262555301,0.04831395001383498,0.0010893030694571798,,,,,,,,
DBSCAN,Iris,-,-,,,10,0.0,0.0,,,0.00216751997359097,0.00031679321849418466,,,,,,,,
LocStab,Iris,B,S,0.2,0.2,10,0.46717038601264377,0.0013998371974090283,0.14167147779477496,0.014633636133521869,0.01159593000775203,0.001743032830012829,160.3,9.455686120002081,1.0,0.0,13.7,0.45825756949558394,0.0,0.0
LocStab,Iris,B,P,0.2,0.2,10,0.45156803925540406,0.01604421418261656,0.16656103266688493,0.03122374993692494,0.009502930019516498,0.0010456847444643956,146.0,10.75174404457249,1.0,0.0,13.2,0.8717797887081348,-0.0010364088057029956,0.005891729060426431
LocStab,Iris,B,KM,0.2,0.2,10,0.4477313490064641,0.010488856554111253,0.18803979679146515,0.00783542907238971,0.004933949990663678,0.0006874740800338967,38.7,0.9,1.0,0.0,12.0,0.0,0.612218851011808,0.008734935527579646
LocStab,Iris,B,D,0.2,0.2,10,0.46469485053211923,0.0,0.1633243681330181,3.0404709722440586e-17,0.007557810016442091,0.001416497421849424,115.6,0.9165151389911681,1.0,0.0,13.0,0.0,0.0,0.0
LocStab,Iris,AF,S,0.2,0.2,10,0.4620808741481193,0.030238891552876734,0.1169741507366954,0.028373868693831468,0.010679170000366866,0.0010252945674733224,138.3,1.676305461424021,1.0,0.0,12.8,0.8717797887081348,0.0,0.0
LocStab,Iris,AF,P,0.2,0.2,10,0.4674133616670568,0.04734519992816783,0.08779331457659466,0.08597420542064432,0.007606050022877753,0.00025399632127835503,90.0,3.3166247903554,1.0,0.0,9.2,0.9797958971132711,0.02866221819000987,0.01461917974450321
LocStab,Iris,AF,KM,0.2,0.2,10,0.6274336733023981,0.008995506553196997,0.41086527561547764,0.0007654839176682156,0.003684740012977272,0.0003728249299432229,4.8,0.6,1.0,0.0,4.0,0.0,0.9159686522938912,0.011512951404832394
LocStab,Iris,AF,D,0.2,0.2,10,0.0,0.0,0.21513796346371894,3.1646225226420967e-17,0.0033009100006893277,0.0005500740472268395,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
LocStab,Iris,AE,S,0.2,0.2,10,0.2620638247820916,0.022674889683803757,0.16013057361886032,0.05449000088446298,0.008070160017814488,0.0007385963150952196,134.6,5.238320341483518,1.0,0.0,19.9,0.8306623862918073,0.0,0.0
LocStab,Iris,AE,P,0.2,0.2,10,0.3864243678848557,0.03784359332813381,0.1267260474304303,0.03107930426774673,0.005918540025595576,0.00019215200025566567,124.9,1.57797338380595,1.0,0.0,15.0,0.7745966692414834,0.0196044702532037,0.01314621649613477
LocStab,Iris,AE,KM,0.2,0.2,10,0.4487771172950133,0.006064285282411981,0.1926985148756732,0.010356460297861204,0.0036662800004705785,0.00039133464134101916,38.4,1.6248076809271923,1.0,0.0,12.1,0.3,0.6206170778637705,0.015564990469155047
LocStab,Iris,AE,D,0.2,0.2,10,0.4441749366832745,5.551115123125783e-17,0.15966910249578725,2.482534153247273e-17,0.00528700000140816,0.00012645695111358565,107.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0
LocStab,Iris,B,S,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.00880392997059971,0.0004036996847117488,146.5,1.5,1.0,0.0,7.0,0.0,0.0,0.0
LocStab,Iris,B,P,0.25,0.35,10,0.5043277170355767,0.0019430807639709614,0.2656619528560407,0.002958580128539204,0.005921729980036617,0.0007731751726419101,122.8,5.5641710972974225,1.0,0.0,7.0,0.0,-0.004122089237675802,0.003321094494620682
LocStab,Iris,B,KM,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004022379976231605,0.00019955121721123146,56.7,0.9,1.0,0.0,7.0,0.0,0.5090913122173275,0.0013129625552387501
LocStab,Iris,B,D,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004272659984417259,0.00015801562718890114,68.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
LocStab,Iris,AF,S,0.25,0.35,10,0.510815043656258,0.003516310919510459,0.2999975469171364,0.005765864668988388,0.00860891998745501,0.00018687906228633845,144.3,0.45825756949558405,1.0,0.0,6.0,0.0,0.0,0.0
LocStab,Iris,AF,P,0.25,0.35,10,0.5242169643836483,0.005637384745412334,0.2635105958053502,0.0328369005251879,0.005059399991296232,0.00018600484780527981,96.5,2.1563858652847827,1.0,0.0,5.8,0.6,4.968624190538095e-05,0.003882372852997072
LocStab,Iris,AF,KM,0.25,0.35,10,0.5596292772570568,1.1102230246251565e-16,0.4594596325026547,6.329245045284193e-17,0.0036180299939587712,0.0001956285616484359,39.7,0.9,1.0,0.0,3.0,0.0,0.5700423697778939,0.0037260230578693102
LocStab,Iris,AF,D,0.25,0.35,10,0.0,0.0,,,0.002597169973887503,0.000218010038534073,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LocStab,Iris,AE,S,0.25,0.35,10,0.4560994111342923,0.018302539144205866,0.25793396965051896,0.04308177670137278,0.008690879994537682,0.00037800269607538516,145.2,7.4269778510508555,1.0,0.0,8.6,0.66332495807108,0.0,0.0
LocStab,Iris,AE,P,0.25,0.35,10,0.524278969257798,0.028075954636737434,0.26633148566582765,0.053575083784867125,0.005590730009134859,0.00025881114783,114.3,7.759510293826537,1.0,0.0,7.6,0.4898979485566356,0.009982642229293895,0.010302339180923098
LocStab,Iris,AE,KM,0.25,0.35,10,0.5598031413231783,0.007697435203089797,0.32848368151257007,0.00035039348677424386,0.0027713899966329337,0.00015935288922355506,7.0,0.0,1.0,0.0,7.0,0.0,0.9317932541757047,0.0004636746722864072
LocStab,Iris,AE,D,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004508259985595941,0.0008974649352837075,68.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
LocStab,Iris,B,S,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.008026409999001772,0.00019290357163542388,149.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0
LocStab,Iris,B,P,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.005532020004466176,0.00017899882991934197,117.1,5.262128846769148,1.0,0.0,4.0,0.0,-0.00435967431420089,0.0019556750847102046
LocStab,Iris,B,KM,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.003767579980194569,0.00027097670836384976,46.7,0.9,1.0,0.0,4.0,0.0,0.5541279294550534,0.0017178091845713726
LocStab,Iris,B,D,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.003917539992835372,0.0002724488189201973,53.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
LocStab,Iris,AF,S,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.008084050030447543,0.0002805524573102349,149.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0
LocStab,Iris,AF,P,0.4,0.4,10,0.5598316685802845,0.0053179668275331,0.416361655298115,0.06103183689289436,0.004954350017942488,7.024115533695453e-05,97.0,1.8439088914585775,1.0,0.0,3.7,0.6403124237432849,-0.003781196618619627,0.0020113112040614106
LocStab,Iris,AF,KM,0.4,0.4,10,0.5637510205230709,0.0,0.49486290250095627,6.080941944488117e-17,0.0037501599988900127,0.00019097591972475859,44.7,0.9,1.0,0.0,3.0,0.0,0.5680413305796599,0.0020028857979934147
LocStab,Iris,AF,D,0.4,0.4,10,0.0,0.0,,,0.002570999995805323,0.0001847391453208858,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LocStab,Iris,AE,S,0.4,0.4,10,0.48923231948237716,0.03322664794497403,0.24749177506663872,0.061224325299591716,0.007975780009292065,0.0003188024364819182,145.0,4.6475800154489,1.0,0.0,7.3,0.7810249675906654,0.0,0.0
LocStab,Iris,AE,P,0.4,0.4,10,0.5432516301867499,0.04866682405581382,0.27732695511760763,0.05967768414293708,0.005376839987002313,0.001090274194375328,97.9,3.7269290307168443,1.0,0.0,5.5,0.5,0.047471276005221406,0.015497908855546888
LocStab,Iris,AE,KM,0.4,0.4,10,0.6090128786295869,0.002855241662259922,0.4129530322528928,6.95650385298378e-05,0.002742429985664785,0.00020729619115098796,4.8,0.6,1.0,0.0,4.0,0.0,0.9160996466464008,0.0114692866206625
LocStab,Iris,AE,D,0.4,0.4,10,0.5509419495000054,1.1102230246251565e-16,0.42665697232393696,4.2998752849492583e-17,0.003825099999085069,6.316753778095989e-05,53.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
