Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,3 Circles,AF,KM,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.015313200012315065,92.0,1.0,2.0,0.4887521029684802
LocPop,3 Circles,AF,D,0.4,0.4,2,0.3656794962335714,0.4565120707353438,0.03818430000683293,243.0,1.0,2.0,0.18785143137612398
LocPop,3 Circles,AE,S,0.4,0.4,2,0.36214404584754967,0.4566495437758118,0.06991459999699146,317.0,1.0,2.0,0.0
LocPop,3 Circles,AE,P,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.03541200002655387,256.0,1.0,2.0,-0.002696555665968614
LocPop,3 Circles,AE,KM,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.022820400015916675,92.0,1.0,2.0,0.4887521029684802
LocPop,3 Circles,AE,D,0.4,0.4,2,0.36214404584754967,0.4566495437758118,0.04468350001843646,243.0,1.0,2.0,0.1838698951432863
KMeans,3 Circles,-,-,,,3,0.4447491432816625,0.4086700253321924,0.07847800001036376,,,,
DBSCAN,3 Circles,-,-,,,3,0.1875163037340018,0.1260733437153401,0.0036909999907948077,,,,
LocPop,3 Circles,B,S,0.2,0.2,3,0.2850615735362706,0.2665460303281927,0.08810309995897114,378.0,1.0,9.0,0.0
LocPop,3 Circles,B,P,0.2,0.2,3,0.28973280891310216,0.4251643631272045,0.03199990000575781,268.0,1.0,7.0,0.0006416013128209582
LocPop,3 Circles,B,KM,0.2,0.2,3,0.287725215223464,0.39828850643392244,0.019793299958109856,160.0,1.0,7.0,0.4296927643933338
LocPop,3 Circles,B,D,0.2,0.2,3,0.28948251315489837,0.30951724115840873,0.02091419999487698,156.0,1.0,8.0,0.34720040613400116
LocPop,3 Circles,AF,S,0.2,0.2,3,0.2954331042592361,0.31075544386434717,0.06915080000180751,375.0,1.0,8.0,0.0
LocPop,3 Circles,AF,P,0.2,0.2,3,0.29400028941154727,0.4257842191586733,0.03742980002425611,264.0,1.0,7.0,0.0014989735963297811
LocPop,3 Circles,AF,KM,0.2,0.2,3,0.2954331042592361,0.31075544386434717,0.04413699998985976,170.0,1.0,8.0,0.42909552720273425
LocPop,3 Circles,AF,D,0.2,0.2,3,0.2898588945400404,0.30738141335944447,0.027175199997145683,160.0,1.0,8.0,0.34551565234242854
LocPop,3 Circles,AE,S,0.2,0.2,3,0.2850615735362706,0.2665460303281927,0.0735397000098601,388.0,1.0,9.0,0.0
LocPop,3 Circles,AE,P,0.2,0.2,3,0.287691645572861,0.4249042120057072,0.038233699975535274,271.0,1.0,7.0,0.0009821687115261495
LocPop,3 Circles,AE,KM,0.2,0.2,3,0.2766653981758935,0.39924493915497417,0.02369089995045215,159.0,1.0,7.0,0.40397763354664823
LocPop,3 Circles,AE,D,0.2,0.2,3,0.28644861068924266,0.26333139843619024,0.0288113999995403,158.0,1.0,9.0,0.347354308578937
LocPop,3 Circles,B,S,0.25,0.35,3,0.4150338819655981,0.2894888633626749,0.08025640004780143,409.0,1.0,4.0,0.0
LocPop,3 Circles,B,P,0.25,0.35,3,0.42020638317425724,0.2888147244972198,0.03186170000117272,224.0,1.0,4.0,0.0039090706192808095
LocPop,3 Circles,B,KM,0.25,0.35,3,0.42430898484829066,0.289110220600377,0.007869999972172081,6.0,1.0,4.0,0.9548413465442873
LocPop,3 Circles,B,D,0.25,0.35,3,0.4171069276537409,0.28881208261549174,0.021314000012353063,157.0,1.0,4.0,0.27971707944252167
LocPop,3 Circles,AF,S,0.25,0.35,3,0.41505136419263683,0.2865104394287029,0.09646909998264164,403.0,1.0,4.0,0.0
LocPop,3 Circles,AF,P,0.25,0.35,3,0.41505136419263683,0.2865104394287029,0.031299600028432906,223.0,1.0,4.0,0.004927878076676829
LocPop,3 Circles,AF,KM,0.25,0.35,3,0.4173209984670855,0.2878143628984399,0.007332099950872362,8.0,1.0,4.0,0.9360218641229835
LocPop,3 Circles,AF,D,0.25,0.35,3,0.4171069276537409,0.28881208261549174,0.02468809997662902,157.0,1.0,4.0,0.27971707944252167
LocPop,3 Circles,AE,S,0.25,0.35,3,0.4255115220339167,0.2886952363410169,0.08760339999571443,411.0,1.0,4.0,0.0
LocPop,3 Circles,AE,P,0.25,0.35,3,0.4255115220339167,0.2886952363410169,0.03174960002070293,224.0,1.0,4.0,0.004288766655825326
LocPop,3 Circles,AE,KM,0.25,0.35,3,0.42430898484829066,0.289110220600377,0.007336500042583793,6.0,1.0,4.0,0.9548413465442873
LocPop,3 Circles,AE,D,0.25,0.35,3,0.4255115220339167,0.2886952363410169,0.027112799987662584,158.0,1.0,4.0,0.273446199220105
LocPop,3 Circles,B,S,0.4,0.4,3,0.36214404584754967,0.4566495437758118,0.07359340001130477,385.0,1.0,2.0,0.0
LocPop,3 Circles,B,P,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.027687499998137355,204.0,1.0,2.0,0.0029764092882942923
